user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo
3677,11,0.188,3.8,3,smart_tv,paypal,premium,1,midwest,1,1
3678,32,0.376,4.6,4,roku,gift_card,student_discount,0,south,0,0
3679,3,0.432,3.8,4,web,paypal,student_discount,0,west,1,1
3680,20,0.586,0.4,1,smart_tv,paypal,ad_supported,0,northeast,0,0
3681,4,0.355,3.1,2,mobile,paypal,student_discount,0,northeast,0,0
3682,14,0.325,2.9,1,tablet,gift_card,student_discount,0,west,1,1
3683,28,0.456,3.2,5,mobile,credit_card,premium,0,south,0,0
3684,7,0.328,4.6,4,smart_tv,paypal,ad_supported,0,midwest,1,1
3685,33,0.233,4.7,3,tablet,credit_card,student_discount,0,south,0,0
3686,22,0.111,3.8,3,smart_tv,gift_card,student_discount,1,northeast,1,1
3687,4,0.231,2.9,5,tablet,gift_card,student_discount,0,midwest,1,1
3688,28,0.719,6.7,3,roku,paypal,student_discount,0,midwest,0,0
3689,27,0.518,6.1,1,smart_tv,credit_card,student_discount,1,midwest,1,0
3690,17,0.277,3.2,3,mobile,paypal,ad_supported,0,south,0,0
3691,8,0.256,1.6,2,mobile,credit_card,ad_supported,0,south,1,1
3692,34,0.155,2.0,3,tablet,paypal,student_discount,0,west,0,0
3693,24,0.403,3.7,2,roku,gift_card,student_discount,0,northeast,1,0
3694,23,0.555,1.2,3,tablet,credit_card,premium,1,midwest,1,1
3695,29,0.77,1.5,2,roku,gift_card,ad_supported,0,west,1,1
3696,21,0.162,1.9,3,roku,paypal,ad_supported,1,south,1,1
3697,17,0.132,1.1,1,tablet,paypal,premium,0,midwest,1,1
3698,1,0.259,2.3,3,mobile,apple_pay,premium,0,midwest,1,1
3699,2,0.351,0.9,5,roku,credit_card,ad_supported,1,south,0,0
3700,33,0.271,6.9,3,tablet,gift_card,premium,1,northeast,1,1
3701,19,0.379,3.4,2,mobile,paypal,student_discount,0,midwest,1,1
3702,20,0.225,2.2,3,tablet,gift_card,premium,0,midwest,1,1
3703,7,0.649,6.2,4,web,credit_card,student_discount,0,south,0,0
3704,30,0.172,4.4,3,roku,credit_card,student_discount,0,midwest,0,0
3705,24,0.022,5.9,4,roku,paypal,ad_supported,0,northeast,1,1
3706,21,0.057,1.3,4,web,credit_card,student_discount,1,northeast,0,0
3707,34,0.245,7.0,2,web,paypal,student_discount,0,west,1,1
3708,23,0.397,1.3,5,web,apple_pay,student_discount,0,midwest,1,1
3709,20,0.425,2.6,2,web,paypal,student_discount,0,south,0,0
3710,6,0.322,3.5,4,roku,apple_pay,premium,1,south,1,1
3711,8,0.112,0.8,1,smart_tv,gift_card,student_discount,0,west,0,0
3712,15,0.256,6.0,5,mobile,paypal,student_discount,0,midwest,0,0
3713,8,0.276,6.8,3,tablet,gift_card,premium,0,northeast,1,1
3714,11,0.431,1.6,3,roku,apple_pay,premium,0,west,1,1
3715,31,0.218,1.2,5,web,credit_card,premium,0,west,1,1
3716,26,0.312,2.5,1,mobile,gift_card,ad_supported,0,midwest,1,1
3717,15,0.764,3.3,3,web,apple_pay,premium,1,northeast,1,0
3718,1,0.146,1.7,3,tablet,apple_pay,student_discount,0,south,1,1
3719,14,0.147,3.0,2,smart_tv,credit_card,student_discount,1,northeast,1,1
3720,32,0.409,2.4,5,roku,paypal,ad_supported,1,northeast,0,0
3721,25,0.339,8.6,1,roku,credit_card,premium,0,midwest,1,1
3722,23,0.671,3.5,2,mobile,paypal,ad_supported,0,northeast,1,0
3723,11,0.15,4.6,4,tablet,apple_pay,ad_supported,1,northeast,1,1
3724,29,0.67,2.1,5,roku,paypal,ad_supported,1,northeast,1,1
3725,8,0.523,2.7,4,smart_tv,apple_pay,premium,0,south,1,0
3726,23,0.375,2.3,1,mobile,apple_pay,student_discount,0,south,1,1
3727,12,0.504,5.1,3,tablet,apple_pay,premium,0,northeast,1,0
3728,6,0.405,0.3,3,mobile,gift_card,premium,0,midwest,1,1
3729,7,0.388,3.8,3,tablet,credit_card,student_discount,1,south,0,0
3730,32,0.588,1.7,4,tablet,apple_pay,premium,0,south,1,1
3731,15,0.186,1.8,1,roku,paypal,premium,0,midwest,1,1
3732,35,0.536,1.9,4,tablet,apple_pay,premium,0,midwest,1,1
3733,16,0.321,2.3,1,roku,paypal,student_discount,1,south,0,0
3734,9,0.158,4.7,2,roku,gift_card,premium,0,west,1,1
3735,12,0.082,0.8,5,tablet,paypal,ad_supported,0,midwest,0,0
3736,14,0.216,5.5,1,mobile,paypal,student_discount,0,south,1,1
3737,24,0.299,1.0,4,roku,apple_pay,premium,0,west,1,1
3738,6,0.632,5.6,1,web,paypal,ad_supported,0,midwest,1,0
3739,18,0.217,2.1,2,smart_tv,credit_card,premium,1,west,1,1
3740,20,0.281,0.7,4,tablet,paypal,ad_supported,0,northeast,1,1
3741,29,0.506,3.5,4,smart_tv,gift_card,ad_supported,0,south,1,0
3742,34,0.492,8.3,4,tablet,paypal,premium,0,midwest,1,0
3743,12,0.252,4.8,2,tablet,credit_card,student_discount,0,northeast,1,1
3744,2,0.564,6.1,1,smart_tv,gift_card,ad_supported,0,west,1,1
3745,12,0.226,4.1,1,tablet,paypal,student_discount,0,northeast,1,1
3746,19,0.698,7.2,1,tablet,gift_card,ad_supported,0,midwest,1,0
3747,10,0.631,2.6,2,smart_tv,gift_card,student_discount,1,midwest,1,0
3748,27,0.328,1.0,5,web,paypal,ad_supported,1,west,1,1
3749,20,0.544,0.5,3,tablet,gift_card,premium,0,south,1,1
3750,35,0.07,0.6,3,mobile,credit_card,premium,0,west,1,1
3751,18,0.534,1.6,4,mobile,gift_card,student_discount,1,midwest,1,1
3752,17,0.422,1.1,3,mobile,credit_card,premium,1,west,1,1
3753,25,0.642,3.3,2,smart_tv,paypal,student_discount,0,northeast,1,0
3754,20,0.314,4.4,4,mobile,credit_card,student_discount,0,northeast,1,1
3755,24,0.072,2.5,5,mobile,credit_card,premium,0,south,1,1
3756,26,0.29,2.5,5,roku,credit_card,premium,1,midwest,1,1
3757,25,0.371,3.3,4,web,credit_card,premium,1,midwest,1,1
3758,7,0.456,5.1,5,mobile,paypal,ad_supported,0,midwest,1,0
3759,17,0.052,3.1,3,web,paypal,student_discount,1,northeast,1,1
3760,28,0.442,0.5,5,roku,credit_card,student_discount,1,west,1,1
3761,20,0.575,1.8,2,roku,apple_pay,premium,0,northeast,0,0
3762,34,0.056,0.4,4,web,apple_pay,ad_supported,0,south,1,1
3763,11,0.265,0.3,2,web,apple_pay,student_discount,1,midwest,1,1
3764,30,0.109,2.1,5,web,credit_card,ad_supported,0,west,1,1
3765,3,0.267,0.7,4,smart_tv,apple_pay,student_discount,0,northeast,0,0
3766,15,0.524,6.7,4,web,paypal,ad_supported,0,west,1,0
3767,15,0.504,2.0,4,tablet,apple_pay,student_discount,0,west,0,0
3768,3,0.679,3.0,5,tablet,gift_card,student_discount,1,west,0,0
3769,11,0.581,1.1,2,web,gift_card,premium,1,west,1,1
3770,35,0.277,0.2,5,smart_tv,gift_card,ad_supported,0,south,1,1
3771,22,0.309,2.4,2,tablet,paypal,student_discount,0,midwest,1,1
3772,18,0.472,2.1,5,roku,paypal,ad_supported,0,west,1,1
3773,19,0.227,1.8,5,mobile,apple_pay,premium,0,northeast,0,0
3774,17,0.069,2.5,4,mobile,apple_pay,premium,0,northeast,1,1
3775,1,0.697,0.6,1,tablet,paypal,ad_supported,1,midwest,1,1
3776,35,0.461,5.2,5,tablet,gift_card,student_discount,0,midwest,1,0
3777,25,0.194,2.4,2,smart_tv,gift_card,student_discount,0,south,0,0
3778,9,0.136,4.7,5,smart_tv,apple_pay,premium,0,south,1,1
3779,14,0.182,2.2,2,roku,gift_card,student_discount,0,west,1,1
3780,15,0.329,5.7,4,smart_tv,paypal,student_discount,0,west,1,1
3781,19,0.148,1.9,2,smart_tv,credit_card,premium,1,midwest,1,1
3782,24,0.151,3.6,2,tablet,gift_card,premium,0,northeast,0,0
3783,32,0.147,3.0,3,web,credit_card,ad_supported,0,midwest,1,1
3784,16,0.684,3.1,2,web,apple_pay,premium,1,south,1,0
3785,11,0.192,1.1,5,tablet,apple_pay,premium,0,west,1,1
3786,11,0.282,0.3,1,smart_tv,paypal,ad_supported,0,midwest,1,1
3787,23,0.297,0.2,1,web,apple_pay,premium,0,south,1,1
3788,20,0.311,3.2,2,roku,apple_pay,student_discount,1,west,1,1
3789,3,0.251,3.2,5,tablet,paypal,premium,1,northeast,1,1
3790,18,0.448,1.0,1,smart_tv,apple_pay,ad_supported,0,northeast,1,1
3791,24,0.474,2.3,2,smart_tv,paypal,premium,0,west,1,1
3792,20,0.505,2.6,2,mobile,gift_card,premium,0,west,1,0
3793,14,0.259,2.0,3,web,paypal,ad_supported,1,south,1,1
3794,21,0.589,11.2,5,tablet,gift_card,premium,0,northeast,1,0
3795,21,0.164,6.5,5,tablet,apple_pay,premium,0,northeast,1,1
3796,11,0.433,0.5,2,web,gift_card,ad_supported,1,south,1,1
3797,35,0.547,3.5,3,roku,gift_card,premium,0,south,1,0
3798,9,0.682,1.3,4,smart_tv,apple_pay,premium,0,south,0,0
3799,2,0.383,1.2,4,tablet,apple_pay,student_discount,0,midwest,0,0
3800,19,0.156,0.8,5,mobile,apple_pay,premium,1,northeast,1,1
3801,34,0.059,5.4,2,web,paypal,premium,0,midwest,1,1
3802,9,0.638,2.5,5,smart_tv,paypal,student_discount,0,northeast,1,0
3803,19,0.184,0.5,2,web,paypal,student_discount,1,midwest,1,1
3804,17,0.196,4.4,3,mobile,apple_pay,ad_supported,0,midwest,1,1
3805,18,0.225,3.3,5,web,credit_card,ad_supported,0,west,1,1
3806,19,0.228,0.9,2,web,apple_pay,ad_supported,0,south,1,1
3807,27,0.376,2.9,3,mobile,apple_pay,premium,1,south,1,1
3808,22,0.711,1.9,4,tablet,gift_card,ad_supported,0,midwest,0,0
3809,19,0.244,4.0,4,web,gift_card,premium,1,south,1,1
3810,8,0.291,4.2,5,tablet,gift_card,premium,0,midwest,1,1
3811,10,0.325,3.3,2,mobile,paypal,ad_supported,0,northeast,1,1
3812,26,0.073,1.1,4,smart_tv,credit_card,premium,0,midwest,1,1
3813,9,0.203,7.9,2,roku,apple_pay,student_discount,0,northeast,1,1
3814,5,0.228,2.8,2,roku,credit_card,student_discount,0,west,1,1
3815,7,0.134,2.9,2,mobile,gift_card,ad_supported,0,midwest,1,1
3816,23,0.518,3.1,1,tablet,paypal,student_discount,1,south,1,0
3817,28,0.158,1.7,5,roku,credit_card,premium,0,west,1,1
3818,35,0.28,2.8,4,tablet,apple_pay,student_discount,0,west,1,1
3819,32,0.081,2.4,1,tablet,apple_pay,premium,0,midwest,1,1
3820,10,0.446,6.4,1,mobile,apple_pay,ad_supported,0,south,1,0
3821,14,0.77,1.8,5,web,paypal,ad_supported,0,south,1,1
3822,1,0.19,1.8,5,smart_tv,gift_card,ad_supported,0,south,1,1
3823,11,0.097,1.7,2,roku,gift_card,premium,1,northeast,1,1
3824,4,0.033,2.9,3,smart_tv,credit_card,premium,0,midwest,1,1
3825,6,0.146,0.8,3,roku,gift_card,ad_supported,1,midwest,1,1
3826,28,0.542,6.3,3,roku,apple_pay,student_discount,0,south,0,0
3827,17,0.182,4.3,2,mobile,apple_pay,student_discount,0,west,1,1
3828,21,0.318,3.3,5,tablet,apple_pay,student_discount,0,northeast,1,1
3829,6,0.122,4.7,5,mobile,credit_card,premium,0,midwest,0,0
3830,21,0.463,4.8,3,web,gift_card,ad_supported,0,west,1,0
3831,22,0.16,3.3,2,web,apple_pay,student_discount,0,south,1,1
3832,10,0.586,3.5,1,tablet,apple_pay,premium,0,south,0,0
3833,4,0.636,2.0,3,smart_tv,apple_pay,premium,1,midwest,0,0
3834,17,0.236,4.2,1,smart_tv,paypal,premium,0,northeast,0,0
3835,20,0.586,2.7,3,roku,credit_card,premium,0,south,1,0
3836,15,0.448,0.9,1,web,credit_card,student_discount,0,midwest,1,1
3837,26,0.624,0.4,3,web,apple_pay,premium,0,northeast,1,1
3838,22,0.415,2.2,2,mobile,gift_card,premium,0,south,1,1
3839,7,0.352,0.2,4,web,credit_card,premium,0,northeast,1,1
3840,16,0.334,2.3,3,smart_tv,credit_card,ad_supported,0,west,1,1
3841,23,0.296,3.0,1,smart_tv,gift_card,premium,1,south,1,1
3842,3,0.669,2.1,1,mobile,credit_card,premium,0,midwest,0,0
3843,5,0.649,3.5,1,web,apple_pay,premium,1,midwest,1,0
3844,9,0.249,4.5,4,mobile,apple_pay,ad_supported,1,west,1,1
3845,15,0.568,1.6,4,web,paypal,student_discount,0,south,1,1
3846,26,0.325,5.5,1,mobile,credit_card,ad_supported,0,west,1,1
3847,14,0.247,1.6,1,roku,paypal,student_discount,0,northeast,1,1
3848,33,0.512,2.4,4,smart_tv,paypal,ad_supported,0,west,1,1
3849,26,0.124,1.1,4,smart_tv,apple_pay,student_discount,1,south,0,0
3850,3,0.426,5.4,1,mobile,credit_card,premium,0,midwest,1,1
3851,20,0.376,4.2,5,smart_tv,gift_card,premium,0,midwest,1,1
3852,19,0.474,5.4,2,tablet,gift_card,premium,0,midwest,1,0
3853,5,0.11,3.0,1,mobile,paypal,ad_supported,0,west,1,1
3854,31,0.195,2.7,5,smart_tv,credit_card,ad_supported,0,midwest,0,0
3855,20,0.188,2.4,1,tablet,gift_card,premium,0,midwest,1,1
3856,21,0.568,4.6,4,roku,paypal,premium,0,northeast,1,0
3857,17,0.181,0.8,4,roku,paypal,ad_supported,1,south,1,1
3858,9,0.437,1.7,4,mobile,apple_pay,student_discount,0,south,1,1
3859,19,0.543,0.5,1,mobile,paypal,ad_supported,0,south,1,1
3860,18,0.317,6.2,1,tablet,paypal,student_discount,1,south,1,1
3861,31,0.28,3.9,2,tablet,credit_card,student_discount,1,northeast,1,1
3862,16,0.399,4.8,2,web,gift_card,ad_supported,0,midwest,0,0
3863,17,0.39,2.2,2,tablet,gift_card,ad_supported,0,midwest,1,1
3864,25,0.279,4.3,5,web,credit_card,student_discount,0,northeast,1,1
3865,24,0.251,1.3,3,web,gift_card,ad_supported,0,south,1,1
3866,16,0.245,4.5,5,tablet,apple_pay,premium,1,west,1,1
3867,26,0.643,1.9,5,tablet,paypal,ad_supported,1,south,1,1
3868,33,0.48,3.7,1,web,apple_pay,premium,0,midwest,1,0
3869,24,0.409,3.1,3,web,gift_card,ad_supported,0,west,0,0
3870,3,0.069,4.5,2,smart_tv,apple_pay,ad_supported,0,midwest,1,1
3871,24,0.325,2.7,4,roku,credit_card,student_discount,0,west,1,1
3872,30,0.345,1.5,4,smart_tv,credit_card,student_discount,0,midwest,1,1
3873,8,0.142,3.6,4,smart_tv,gift_card,ad_supported,0,west,0,0
3874,18,0.2,2.5,3,web,paypal,ad_supported,1,midwest,0,0
3875,5,0.365,0.7,1,mobile,paypal,student_discount,1,midwest,1,1
3876,10,0.453,8.6,3,smart_tv,gift_card,ad_supported,1,south,1,0
3877,6,0.194,7.2,4,tablet,credit_card,ad_supported,0,midwest,1,1
3878,9,0.506,2.8,5,smart_tv,credit_card,premium,1,northeast,1,0
3879,6,0.46,2.2,3,web,paypal,premium,1,northeast,1,1
3880,30,0.351,2.0,1,mobile,paypal,student_discount,0,south,1,1
3881,15,0.312,8.5,2,web,paypal,premium,1,northeast,1,1
3882,10,0.278,4.7,5,mobile,credit_card,ad_supported,1,west,0,0
3883,17,0.509,7.5,1,tablet,credit_card,premium,0,south,1,0
3884,7,0.508,2.8,1,roku,apple_pay,premium,0,northeast,1,0
3885,20,0.559,10.2,4,mobile,credit_card,student_discount,0,south,1,0
3886,21,0.018,3.8,5,web,paypal,student_discount,0,midwest,1,1
3887,9,0.278,1.4,2,mobile,apple_pay,premium,0,northeast,1,1
3888,10,0.156,1.3,5,smart_tv,gift_card,ad_supported,1,west,1,1
3889,3,0.227,3.1,4,mobile,gift_card,ad_supported,1,south,1,1
3890,28,0.158,1.2,4,mobile,gift_card,student_discount,0,south,0,0
3891,10,0.247,3.8,1,smart_tv,apple_pay,student_discount,1,south,1,1
3892,7,0.342,4.2,1,mobile,apple_pay,student_discount,1,south,1,1
3893,28,0.399,3.4,2,smart_tv,credit_card,ad_supported,0,west,1,1
3894,5,0.31,1.6,2,mobile,gift_card,premium,0,northeast,0,0
3895,21,0.516,1.1,2,tablet,paypal,ad_supported,1,northeast,1,1
3896,5,0.767,2.5,4,smart_tv,paypal,premium,1,midwest,0,0
3897,34,0.135,4.8,4,tablet,apple_pay,ad_supported,0,northeast,1,1
3898,19,0.379,0.5,4,mobile,credit_card,student_discount,0,midwest,0,0
3899,27,0.154,3.7,1,tablet,credit_card,premium,0,northeast,1,1
3900,29,0.58,0.9,3,web,apple_pay,premium,0,west,1,1
3901,26,0.052,2.1,2,smart_tv,gift_card,premium,1,south,1,1
3902,34,0.759,0.4,3,smart_tv,paypal,premium,0,west,1,1
3903,26,0.453,6.7,3,mobile,credit_card,premium,0,south,1,0
3904,5,0.431,4.0,3,web,paypal,premium,1,south,1,0
3905,28,0.137,1.0,4,mobile,gift_card,ad_supported,0,west,0,0
3906,6,0.227,2.1,1,roku,gift_card,student_discount,1,south,1,1
3907,16,0.161,3.2,5,smart_tv,credit_card,ad_supported,0,west,1,1
3908,10,0.242,1.1,1,tablet,paypal,ad_supported,0,northeast,1,1
3909,11,0.533,5.3,5,roku,gift_card,premium,0,west,1,0
3910,30,0.257,3.1,4,mobile,paypal,premium,0,midwest,1,1
3911,28,0.369,4.8,4,mobile,apple_pay,premium,0,northeast,1,1
3912,18,0.174,0.4,2,smart_tv,gift_card,premium,0,west,0,0
3913,19,0.35,1.9,1,mobile,credit_card,student_discount,1,west,1,1
3914,18,0.231,5.2,3,mobile,credit_card,ad_supported,1,midwest,1,1
3915,35,0.694,2.2,3,mobile,credit_card,student_discount,0,midwest,1,1
3916,22,0.087,1.2,4,roku,gift_card,student_discount,0,west,0,0
3917,34,0.542,1.1,1,tablet,credit_card,premium,0,midwest,1,1
3918,21,0.366,2.7,5,web,paypal,premium,0,south,1,1
3919,30,0.213,1.2,1,smart_tv,credit_card,student_discount,0,west,1,1
3920,11,0.33,3.5,2,web,paypal,student_discount,1,west,1,1
3921,12,0.261,3.5,2,mobile,gift_card,student_discount,0,midwest,0,0
3922,12,0.513,1.2,1,tablet,apple_pay,premium,1,midwest,1,1
3923,26,0.039,1.5,1,web,credit_card,student_discount,0,midwest,1,1
3924,22,0.449,1.7,2,web,paypal,premium,0,south,1,1
3925,32,0.118,2.0,3,roku,apple_pay,student_discount,1,midwest,1,1
3926,28,0.303,1.8,1,roku,credit_card,premium,1,south,1,1
3927,26,0.159,4.6,1,roku,credit_card,ad_supported,0,midwest,1,1
3928,29,0.087,3.5,4,roku,paypal,premium,0,midwest,1,1
3929,28,0.492,7.2,3,roku,apple_pay,premium,0,west,1,0
3930,11,0.289,2.2,5,web,credit_card,ad_supported,0,midwest,0,0
3931,24,0.382,1.4,5,roku,credit_card,ad_supported,0,west,1,1
3932,6,0.467,9.9,3,smart_tv,gift_card,ad_supported,1,midwest,1,0
3933,35,0.117,3.8,4,roku,credit_card,ad_supported,0,south,1,1
3934,32,0.312,2.7,4,web,gift_card,student_discount,0,midwest,1,1
3935,25,0.487,2.8,3,tablet,gift_card,premium,1,midwest,1,0
3936,8,0.282,2.7,1,roku,gift_card,premium,0,northeast,1,1
3937,2,0.572,2.6,1,tablet,credit_card,student_discount,0,midwest,0,0
3938,2,0.172,2.5,4,tablet,apple_pay,ad_supported,1,midwest,1,1
3939,29,0.41,4.1,2,web,credit_card,student_discount,1,south,1,0
3940,18,0.392,5.4,2,roku,gift_card,ad_supported,1,west,1,1
3941,31,0.291,4.8,4,tablet,credit_card,ad_supported,0,south,0,0
3942,4,0.355,1.9,4,roku,credit_card,premium,0,west,0,0
3943,11,0.295,8.3,3,mobile,apple_pay,ad_supported,0,midwest,1,1
3944,13,0.346,0.9,4,roku,credit_card,student_discount,1,south,0,0
3945,25,0.514,3.1,2,tablet,apple_pay,premium,0,northeast,0,0
3946,31,0.671,1.5,4,roku,apple_pay,premium,0,midwest,1,1
3947,2,0.192,3.9,2,mobile,apple_pay,ad_supported,0,south,0,0
3948,2,0.52,0.4,3,mobile,paypal,premium,0,midwest,0,0
3949,14,0.629,4.5,2,smart_tv,paypal,student_discount,0,midwest,1,0
3950,5,0.078,2.0,5,smart_tv,apple_pay,ad_supported,0,west,0,0
3951,11,0.363,6.8,2,mobile,apple_pay,student_discount,0,west,1,1
3952,15,0.424,3.9,5,web,paypal,premium,0,west,1,0
3953,31,0.388,5.3,4,mobile,paypal,student_discount,0,northeast,0,0
3954,32,0.269,5.3,5,web,credit_card,ad_supported,0,northeast,1,1
3955,12,0.029,1.8,5,smart_tv,apple_pay,student_discount,1,midwest,0,0
3956,2,0.176,0.9,1,web,paypal,ad_supported,0,northeast,0,0
3957,32,0.306,1.2,5,roku,apple_pay,ad_supported,0,south,1,1
3958,23,0.255,3.4,3,tablet,apple_pay,premium,0,northeast,1,1
3959,21,0.355,4.8,5,smart_tv,apple_pay,student_discount,0,midwest,1,1
3960,1,0.318,1.3,1,mobile,apple_pay,premium,0,south,1,1
3961,32,0.123,2.1,5,roku,credit_card,student_discount,0,northeast,1,1
3962,35,0.449,2.3,1,tablet,credit_card,ad_supported,0,west,1,1
3963,33,0.244,2.1,1,roku,credit_card,student_discount,1,northeast,1,1
3964,29,0.585,0.5,3,roku,credit_card,premium,0,midwest,1,1
3965,10,0.176,4.6,1,roku,credit_card,student_discount,0,south,1,1
3966,31,0.089,0.8,3,tablet,paypal,ad_supported,1,south,1,1
3967,35,0.228,1.7,3,roku,gift_card,ad_supported,0,south,1,1
3968,22,0.462,3.8,4,web,apple_pay,premium,0,midwest,1,0
3969,25,0.124,6.3,2,mobile,apple_pay,ad_supported,0,west,1,1
3970,22,0.361,0.7,2,smart_tv,paypal,premium,0,midwest,1,1
3971,21,0.165,3.0,4,tablet,gift_card,ad_supported,0,west,1,1
3972,9,0.27,1.3,5,web,paypal,student_discount,1,west,1,1
3973,20,0.658,3.1,4,tablet,paypal,ad_supported,0,northeast,1,0
3974,5,0.105,0.3,4,web,apple_pay,premium,0,northeast,0,0
3975,10,0.505,1.6,1,smart_tv,credit_card,student_discount,1,west,1,1
3976,28,0.287,4.3,2,smart_tv,apple_pay,ad_supported,1,south,1,1
3977,13,0.267,1.8,1,tablet,paypal,premium,1,west,1,1
3978,8,0.166,3.6,1,web,gift_card,premium,1,midwest,1,1
3979,19,0.197,1.2,2,tablet,apple_pay,ad_supported,1,midwest,1,1
3980,23,0.08,3.7,3,smart_tv,credit_card,ad_supported,0,northeast,1,1
3981,16,0.432,0.9,3,roku,apple_pay,ad_supported,0,south,1,1
3982,2,0.191,1.5,5,smart_tv,credit_card,premium,0,midwest,1,1
3983,23,0.428,4.2,2,web,credit_card,ad_supported,0,midwest,1,0
3984,11,0.311,3.3,2,tablet,credit_card,ad_supported,0,northeast,1,1
3985,6,0.318,5.0,5,mobile,credit_card,ad_supported,0,west,0,0
3986,30,0.163,5.7,2,roku,apple_pay,premium,0,northeast,0,0
3987,5,0.508,0.6,2,roku,credit_card,premium,0,south,1,1
3988,11,0.07,4.2,4,smart_tv,paypal,student_discount,1,midwest,0,0
3989,5,0.576,1.8,5,tablet,paypal,student_discount,1,northeast,0,0
3990,23,0.129,3.1,4,roku,credit_card,ad_supported,0,midwest,1,1
3991,32,0.297,1.9,1,roku,credit_card,student_discount,0,west,1,1
3992,7,0.282,1.7,3,roku,gift_card,ad_supported,1,northeast,0,0
3993,13,0.206,1.5,1,smart_tv,apple_pay,premium,0,midwest,1,1
3994,18,0.523,2.7,2,smart_tv,gift_card,premium,0,west,1,0
3995,10,0.124,2.4,1,smart_tv,apple_pay,ad_supported,0,south,0,0
3996,23,0.348,5.7,3,mobile,apple_pay,ad_supported,0,midwest,1,1
3997,24,0.235,2.9,4,roku,credit_card,student_discount,1,west,1,1
3998,4,0.3,2.4,4,smart_tv,credit_card,ad_supported,0,northeast,1,1
3999,22,0.117,2.9,1,roku,paypal,student_discount,0,midwest,0,0
4000,7,0.159,7.6,3,web,paypal,ad_supported,0,northeast,1,1
4001,8,0.365,3.2,4,mobile,credit_card,ad_supported,0,west,1,1
4002,31,0.012,3.5,2,roku,credit_card,ad_supported,1,northeast,1,1
4003,17,0.254,1.2,5,mobile,gift_card,ad_supported,0,south,1,1
4004,19,0.392,8.9,3,mobile,gift_card,premium,1,midwest,1,1
4005,8,0.49,6.9,1,smart_tv,paypal,ad_supported,0,northeast,1,0
4006,28,0.278,3.9,5,roku,credit_card,ad_supported,0,midwest,0,0
4007,35,0.158,5.0,1,smart_tv,gift_card,ad_supported,0,south,1,1
4008,18,0.377,1.2,2,mobile,paypal,ad_supported,0,midwest,1,1
4009,27,0.52,3.1,1,smart_tv,credit_card,premium,0,west,1,0
4010,33,0.52,4.7,4,smart_tv,apple_pay,ad_supported,1,south,1,0
4011,5,0.849,1.3,5,smart_tv,credit_card,student_discount,1,midwest,0,0
4012,31,0.565,1.3,2,mobile,paypal,premium,1,south,1,1
4013,24,0.248,1.0,1,tablet,paypal,premium,1,midwest,1,1
4014,28,0.179,4.1,5,smart_tv,credit_card,ad_supported,1,midwest,1,1
4015,6,0.276,0.2,4,smart_tv,paypal,premium,0,south,1,1
4016,20,0.35,2.7,2,roku,credit_card,student_discount,0,northeast,1,1
4017,25,0.633,1.2,3,tablet,gift_card,student_discount,0,south,1,1
4018,31,0.474,5.6,2,smart_tv,gift_card,premium,1,midwest,1,0
4019,22,0.143,4.5,2,mobile,gift_card,premium,0,northeast,1,1
4020,5,0.269,3.5,1,mobile,gift_card,student_discount,0,midwest,1,1
4021,17,0.433,1.7,2,mobile,credit_card,student_discount,0,west,1,1
4022,2,0.383,0.3,2,smart_tv,gift_card,premium,0,south,0,0
4023,7,0.325,11.6,3,mobile,paypal,ad_supported,1,south,1,1
4024,24,0.097,8.0,3,web,paypal,ad_supported,0,northeast,1,1
4025,25,0.251,1.1,1,smart_tv,paypal,premium,0,south,1,1
4026,19,0.155,0.4,4,mobile,apple_pay,student_discount,0,west,1,1
4027,6,0.425,1.7,1,mobile,credit_card,student_discount,0,northeast,1,1
4028,24,0.278,1.5,1,roku,apple_pay,ad_supported,1,midwest,1,1
4029,17,0.439,4.9,5,web,credit_card,student_discount,0,midwest,1,0
4030,14,0.189,0.6,1,tablet,gift_card,premium,0,west,0,0
4031,33,0.228,9.2,2,tablet,paypal,ad_supported,1,south,0,0
4032,7,0.801,1.9,2,tablet,paypal,ad_supported,0,west,1,1
4033,20,0.61,3.4,1,smart_tv,paypal,student_discount,0,midwest,1,0
4034,17,0.408,3.8,3,tablet,gift_card,ad_supported,0,midwest,0,0
4035,11,0.339,0.9,4,smart_tv,paypal,ad_supported,0,west,0,0
4036,8,0.028,2.6,4,mobile,credit_card,ad_supported,0,west,1,1
4037,14,0.861,0.7,2,tablet,apple_pay,student_discount,1,northeast,1,1
4038,35,0.483,6.3,1,mobile,credit_card,student_discount,0,northeast,1,0
4039,20,0.398,1.8,2,tablet,credit_card,premium,0,northeast,1,1
4040,34,0.053,0.8,1,tablet,credit_card,student_discount,0,south,0,0
4041,17,0.501,3.4,5,roku,apple_pay,student_discount,0,northeast,1,0
4042,18,0.368,4.9,2,smart_tv,credit_card,student_discount,1,west,1,1
4043,34,0.627,2.8,5,mobile,paypal,ad_supported,0,south,1,0
4044,28,0.064,1.5,2,smart_tv,credit_card,ad_supported,0,midwest,1,1
4045,19,0.082,2.7,1,tablet,credit_card,premium,1,midwest,0,0
4046,23,0.171,1.1,2,mobile,paypal,student_discount,0,west,1,1
4047,6,0.55,3.0,1,roku,credit_card,student_discount,1,midwest,0,0
