user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo,renewed
3912,18,0.621,5.2,5,tablet,gift_card,ad_supported,1,midwest,0,0,1
3913,28,0.453,5.5,1,smart_tv,apple_pay,premium,0,northeast,0,0,1
3914,15,0.381,8.2,2,smart_tv,paypal,student_discount,1,midwest,0,0,1
3915,14,0.605,1.3,4,mobile,credit_card,ad_supported,0,south,1,1,1
3916,33,0.244,1.1,1,web,credit_card,student_discount,1,south,1,1,1
3917,43,0.251,2.0,2,smart_tv,gift_card,student_discount,0,midwest,0,0,1
3918,1,0.107,4.2,1,tablet,gift_card,ad_supported,0,west,1,1,0
3919,42,0.356,0.7,1,roku,credit_card,ad_supported,1,northeast,1,1,1
3920,46,0.198,3.7,5,mobile,paypal,student_discount,0,west,1,1,1
3921,11,0.415,0.9,4,smart_tv,credit_card,ad_supported,0,west,1,1,1
3922,7,0.131,3.3,5,tablet,apple_pay,premium,0,south,0,0,0
3923,16,0.713,4.8,3,smart_tv,gift_card,ad_supported,1,south,1,0,1
3924,23,0.329,11.7,4,roku,apple_pay,premium,0,northeast,1,1,1
3925,29,0.141,0.6,4,smart_tv,paypal,ad_supported,0,south,0,0,1
3926,20,0.051,2.7,2,smart_tv,credit_card,student_discount,0,midwest,1,1,1
3927,8,0.326,3.6,4,roku,gift_card,ad_supported,0,west,0,0,1
3928,34,0.56,2.4,1,smart_tv,credit_card,premium,0,northeast,0,0,1
3929,34,0.517,12.6,4,smart_tv,credit_card,premium,0,northeast,1,0,1
3930,38,0.438,8.1,1,mobile,paypal,student_discount,0,midwest,1,0,1
3931,15,0.439,6.2,1,roku,credit_card,ad_supported,1,northeast,1,0,1
3932,43,0.216,6.7,4,roku,paypal,ad_supported,0,west,1,1,1
3933,46,0.273,16.1,2,mobile,credit_card,ad_supported,0,midwest,1,1,1
3934,20,0.465,0.8,3,smart_tv,credit_card,student_discount,1,west,1,1,1
3935,30,0.358,5.9,3,tablet,paypal,premium,1,midwest,1,1,1
3936,47,0.122,3.1,4,roku,credit_card,student_discount,1,west,1,1,1
3937,19,0.299,7.5,3,mobile,credit_card,ad_supported,1,midwest,1,1,1
3938,17,0.275,1.5,1,tablet,gift_card,student_discount,1,midwest,0,0,1
3939,15,0.297,0.8,3,roku,gift_card,ad_supported,0,west,1,1,1
3940,19,0.306,3.3,5,roku,gift_card,premium,0,south,1,1,1
3941,24,0.131,4.0,5,tablet,gift_card,student_discount,1,northeast,1,1,1
3942,3,0.065,1.8,2,smart_tv,credit_card,ad_supported,0,northeast,0,0,1
3943,47,0.161,1.1,4,web,credit_card,ad_supported,0,midwest,1,1,1
3944,45,0.319,1.3,2,smart_tv,paypal,ad_supported,0,midwest,1,1,1
3945,34,0.28,2.4,3,web,credit_card,premium,0,midwest,1,1,1
3946,9,0.166,2.0,2,mobile,gift_card,premium,0,northeast,1,1,1
3947,11,0.264,0.3,4,smart_tv,apple_pay,student_discount,0,west,0,0,1
3948,35,0.057,1.3,3,mobile,apple_pay,student_discount,0,midwest,1,1,1
3949,47,0.419,3.7,5,mobile,paypal,ad_supported,1,midwest,0,0,1
3950,15,0.765,3.3,4,tablet,credit_card,ad_supported,0,west,0,0,1
3951,38,0.445,3.7,3,smart_tv,apple_pay,premium,0,midwest,1,0,0
3952,11,0.401,3.8,5,web,gift_card,premium,1,west,0,0,1
3953,33,0.202,3.4,3,roku,credit_card,premium,1,south,1,1,1
3954,43,0.264,1.6,4,web,credit_card,student_discount,0,west,1,1,1
3955,21,0.044,1.3,4,smart_tv,credit_card,ad_supported,0,south,1,1,1
3956,12,0.269,1.1,1,web,apple_pay,ad_supported,0,west,1,1,1
3957,38,0.165,1.7,4,roku,apple_pay,premium,0,south,1,1,1
3958,31,0.064,1.8,2,roku,gift_card,student_discount,0,west,0,0,1
3959,20,0.329,3.6,2,web,paypal,student_discount,1,west,1,1,1
3960,13,0.031,1.8,3,smart_tv,apple_pay,student_discount,0,south,1,1,1
3961,29,0.145,1.9,5,roku,paypal,student_discount,0,northeast,1,1,1
3962,39,0.123,3.0,2,tablet,paypal,student_discount,0,midwest,0,0,0
3963,31,0.335,1.7,2,web,gift_card,premium,0,south,0,0,1
3964,10,0.443,6.0,2,web,apple_pay,ad_supported,0,northeast,1,0,1
3965,2,0.249,3.6,1,mobile,paypal,premium,1,northeast,1,1,1
3966,41,0.403,5.3,3,web,credit_card,student_discount,0,northeast,1,0,1
3967,26,0.246,4.0,2,mobile,paypal,premium,1,west,0,0,1
3968,47,0.244,4.3,4,web,paypal,ad_supported,1,northeast,1,1,1
3969,30,0.272,5.2,3,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1
3970,1,0.419,10.0,3,roku,paypal,premium,0,midwest,1,1,0
3971,35,0.259,7.3,3,mobile,paypal,student_discount,1,midwest,1,1,1
3972,10,0.381,5.9,3,web,apple_pay,ad_supported,0,south,1,1,1
3973,10,0.127,3.8,2,smart_tv,paypal,student_discount,1,northeast,1,1,1
3974,21,0.322,1.6,4,web,gift_card,ad_supported,0,west,1,1,1
3975,25,0.38,2.5,1,mobile,gift_card,student_discount,0,midwest,1,1,1
3976,25,0.571,4.1,1,mobile,gift_card,student_discount,0,west,1,0,1
3977,32,0.149,1.0,1,web,gift_card,premium,0,midwest,0,0,1
3978,21,0.311,3.9,1,smart_tv,credit_card,premium,0,northeast,1,1,0
3979,44,0.608,2.7,5,smart_tv,paypal,premium,1,northeast,1,0,1
3980,46,0.534,4.9,5,tablet,paypal,ad_supported,0,midwest,1,0,1
3981,34,0.064,1.3,2,roku,credit_card,student_discount,0,midwest,1,1,1
3982,30,0.215,8.5,2,web,apple_pay,premium,1,northeast,1,1,1
3983,4,0.32,3.1,5,smart_tv,gift_card,ad_supported,0,midwest,1,1,1
3984,9,0.099,2.8,2,roku,paypal,student_discount,0,northeast,1,1,1
3985,39,0.509,2.9,2,roku,gift_card,ad_supported,0,northeast,0,0,0
3986,43,0.067,1.1,3,smart_tv,apple_pay,premium,0,west,1,1,1
3987,1,0.308,1.4,3,web,credit_card,premium,0,northeast,1,1,0
3988,13,0.23,1.6,2,roku,paypal,student_discount,1,west,1,1,1
3989,16,0.193,4.0,4,mobile,gift_card,premium,1,midwest,1,1,0
3990,25,0.116,8.4,1,roku,gift_card,ad_supported,0,south,1,1,1
3991,35,0.369,0.4,3,web,credit_card,student_discount,1,west,1,1,1
3992,8,0.108,4.3,4,web,apple_pay,premium,0,midwest,1,1,1
3993,19,0.143,3.3,2,tablet,paypal,student_discount,0,south,0,0,1
3994,27,0.251,5.0,4,web,credit_card,ad_supported,0,south,1,1,1
3995,40,0.089,1.3,2,web,paypal,premium,0,west,1,1,1
3996,27,0.572,3.1,3,mobile,apple_pay,premium,0,west,1,0,1
3997,23,0.137,1.0,5,web,apple_pay,ad_supported,1,south,1,1,0
3998,30,0.152,2.4,2,smart_tv,gift_card,premium,1,south,1,1,1
3999,9,0.294,1.2,1,smart_tv,credit_card,student_discount,1,west,1,1,0
4000,42,0.019,2.5,2,smart_tv,gift_card,premium,1,west,1,1,1
4001,5,0.085,5.3,3,web,paypal,ad_supported,1,northeast,1,1,1
4002,26,0.21,2.4,2,roku,apple_pay,ad_supported,0,south,1,1,1
4003,16,0.217,3.7,4,mobile,credit_card,premium,0,midwest,1,1,1
4004,7,0.769,2.1,1,roku,gift_card,student_discount,1,south,0,0,0
4005,2,0.178,6.0,3,smart_tv,paypal,premium,0,south,1,1,1
4006,16,0.398,2.4,4,mobile,credit_card,student_discount,0,northeast,1,1,1
4007,21,0.128,1.4,3,smart_tv,paypal,premium,0,west,1,1,1
4008,18,0.523,4.6,2,web,gift_card,student_discount,0,midwest,1,0,1
4009,22,0.121,3.2,3,web,gift_card,premium,0,south,1,1,1
4010,33,0.201,2.2,2,smart_tv,paypal,ad_supported,0,midwest,0,0,0
4011,44,0.243,0.9,1,web,credit_card,premium,0,midwest,1,1,1
4012,35,0.026,1.2,5,roku,gift_card,student_discount,0,northeast,1,1,1
4013,38,0.39,2.9,5,tablet,credit_card,ad_supported,1,south,1,1,1
4014,7,0.065,4.7,5,mobile,credit_card,premium,0,south,1,1,1
4015,4,0.343,5.4,3,smart_tv,credit_card,premium,0,west,1,1,1
4016,18,0.219,2.5,3,mobile,gift_card,premium,1,northeast,0,0,0
4017,42,0.261,1.9,4,smart_tv,apple_pay,premium,0,west,1,1,1
4018,6,0.586,2.4,1,roku,apple_pay,ad_supported,1,south,1,1,1
4019,21,0.426,4.5,2,smart_tv,credit_card,student_discount,0,south,1,0,1
4020,42,0.48,0.9,2,web,apple_pay,ad_supported,0,south,1,1,1
4021,35,0.329,3.6,4,tablet,paypal,premium,0,midwest,1,1,1
4022,27,0.169,4.9,5,web,paypal,ad_supported,0,south,1,1,1
4023,8,0.231,3.8,1,tablet,gift_card,ad_supported,1,south,1,1,1
4024,15,0.009,1.3,4,tablet,gift_card,ad_supported,0,northeast,1,1,1
4025,36,0.279,1.3,5,roku,credit_card,ad_supported,0,midwest,1,1,1
4026,33,0.096,0.3,2,tablet,paypal,ad_supported,0,south,1,1,1
4027,41,0.521,0.8,2,roku,gift_card,ad_supported,1,northeast,1,1,1
4028,27,0.105,2.8,3,tablet,apple_pay,premium,0,south,1,1,1
4029,37,0.241,1.0,5,mobile,credit_card,student_discount,1,northeast,1,1,1
4030,41,0.301,3.6,1,mobile,credit_card,student_discount,1,midwest,0,0,0
4031,8,0.312,0.7,5,roku,credit_card,premium,0,west,1,1,0
4032,27,0.187,1.2,1,smart_tv,paypal,premium,0,south,1,1,1
4033,29,0.305,0.4,5,roku,apple_pay,student_discount,1,northeast,1,1,1
4034,4,0.236,1.4,1,smart_tv,paypal,ad_supported,1,south,1,1,1
4035,15,0.122,0.6,4,smart_tv,credit_card,premium,1,midwest,1,1,1
4036,38,0.239,0.6,1,mobile,gift_card,premium,0,west,1,1,1
4037,42,0.131,1.9,1,roku,credit_card,ad_supported,0,northeast,1,1,1
4038,34,0.233,0.9,3,web,paypal,ad_supported,0,west,1,1,1
4039,39,0.195,0.7,5,web,apple_pay,ad_supported,0,west,1,1,1
4040,25,0.429,1.3,4,tablet,apple_pay,ad_supported,0,northeast,1,1,1
4041,19,0.632,2.4,3,tablet,gift_card,ad_supported,0,south,1,1,1
4042,22,0.285,4.6,4,smart_tv,gift_card,ad_supported,0,midwest,0,0,1
4043,37,0.148,3.5,5,roku,apple_pay,ad_supported,1,south,0,0,0
4044,3,0.233,2.2,2,mobile,gift_card,ad_supported,0,northeast,1,1,0
4045,17,0.188,9.3,4,tablet,gift_card,premium,0,midwest,1,1,1
4046,45,0.153,1.4,4,mobile,gift_card,student_discount,0,south,1,1,1
4047,41,0.524,2.7,5,smart_tv,gift_card,ad_supported,1,midwest,1,0,0
4048,42,0.294,2.8,2,roku,apple_pay,premium,0,northeast,1,1,1
4049,18,0.263,4.0,4,smart_tv,gift_card,student_discount,1,midwest,1,1,1
4050,32,0.399,3.5,5,smart_tv,apple_pay,student_discount,0,west,1,1,1
4051,11,0.077,1.7,2,web,gift_card,premium,0,northeast,1,1,1
4052,48,0.408,1.2,3,smart_tv,apple_pay,student_discount,0,northeast,1,1,1
4053,23,0.274,4.8,5,tablet,credit_card,premium,0,west,1,1,1
4054,18,0.305,4.4,1,roku,gift_card,premium,0,midwest,1,1,1
4055,46,0.416,6.2,5,roku,apple_pay,student_discount,1,west,1,0,1
4056,35,0.138,7.2,5,mobile,apple_pay,ad_supported,1,northeast,1,1,1
4057,43,0.228,2.3,1,mobile,credit_card,student_discount,0,midwest,1,1,1
4058,6,0.263,1.8,4,roku,apple_pay,premium,0,west,0,0,1
4059,32,0.243,5.4,3,smart_tv,apple_pay,premium,0,south,1,1,1
4060,24,0.269,4.7,2,mobile,credit_card,ad_supported,0,west,1,1,1
4061,31,0.145,3.1,5,smart_tv,paypal,premium,0,west,1,1,1
4062,28,0.218,4.4,4,smart_tv,apple_pay,premium,0,northeast,1,1,1
4063,6,0.491,2.2,2,roku,apple_pay,premium,0,south,1,1,0
4064,25,0.056,12.8,1,tablet,gift_card,ad_supported,0,south,1,1,1
4065,34,0.619,1.6,2,smart_tv,apple_pay,ad_supported,0,west,1,1,1
4066,41,0.27,2.2,4,roku,paypal,premium,0,south,1,1,1
4067,24,0.068,7.6,2,smart_tv,credit_card,student_discount,0,south,1,1,1
4068,31,0.086,2.6,1,smart_tv,gift_card,ad_supported,0,midwest,0,0,0
4069,14,0.519,0.7,4,web,paypal,student_discount,0,midwest,0,0,1
4070,26,0.386,6.8,5,smart_tv,credit_card,premium,0,northeast,0,0,1
4071,29,0.23,1.5,2,smart_tv,credit_card,student_discount,0,northeast,1,1,1
4072,15,0.304,1.4,5,roku,credit_card,premium,0,northeast,1,1,0
4073,27,0.36,2.3,2,tablet,paypal,student_discount,1,south,1,1,1
4074,33,0.322,2.4,1,web,apple_pay,premium,1,south,0,0,1
4075,34,0.376,1.5,4,roku,apple_pay,student_discount,1,midwest,1,1,1
4076,4,0.35,3.8,4,web,apple_pay,ad_supported,0,northeast,1,1,1
4077,14,0.594,5.4,5,roku,paypal,premium,0,south,1,0,0
4078,18,0.08,5.8,4,roku,credit_card,student_discount,1,west,1,1,1
4079,32,0.208,1.5,1,web,paypal,ad_supported,1,south,0,0,1
4080,6,0.271,2.6,4,tablet,credit_card,student_discount,0,west,1,1,0
4081,29,0.564,9.3,2,web,apple_pay,student_discount,0,west,0,0,0
4082,18,0.576,4.3,2,roku,apple_pay,ad_supported,0,west,1,0,1
4083,14,0.472,2.6,1,web,apple_pay,premium,0,northeast,1,0,0
4084,27,0.491,6.8,1,roku,credit_card,student_discount,0,midwest,1,0,1
4085,28,0.55,1.3,3,smart_tv,apple_pay,student_discount,1,midwest,0,0,0
4086,41,0.221,4.2,2,smart_tv,paypal,ad_supported,0,west,1,1,1
4087,8,0.08,7.6,3,roku,apple_pay,ad_supported,0,west,1,1,1
4088,14,0.514,4.8,3,smart_tv,credit_card,ad_supported,0,west,1,0,1
4089,33,0.211,7.2,1,web,apple_pay,premium,0,south,0,0,1
4090,13,0.028,2.1,3,tablet,apple_pay,student_discount,0,northeast,0,0,0
4091,9,0.243,4.4,5,mobile,paypal,premium,0,west,1,1,1
4092,48,0.46,4.7,3,web,credit_card,premium,0,south,1,0,1
4093,34,0.265,2.3,1,web,paypal,premium,0,northeast,0,0,1
4094,1,0.236,3.3,1,web,credit_card,student_discount,0,south,1,1,1
4095,4,0.562,4.9,5,mobile,paypal,ad_supported,0,west,1,1,0
4096,27,0.158,4.3,4,web,gift_card,ad_supported,0,south,1,1,1
4097,39,0.279,2.6,4,web,paypal,ad_supported,0,northeast,0,0,0
4098,16,0.54,9.8,1,mobile,paypal,premium,0,south,1,0,0
4099,12,0.352,3.2,3,mobile,apple_pay,student_discount,0,west,1,1,1
4100,19,0.271,6.0,1,smart_tv,paypal,student_discount,0,northeast,0,0,1
4101,30,0.245,1.5,3,smart_tv,paypal,ad_supported,1,south,1,1,0
4102,3,0.226,2.4,3,smart_tv,credit_card,student_discount,1,midwest,1,1,1
4103,3,0.607,4.4,4,tablet,gift_card,premium,0,midwest,1,1,0
4104,15,0.389,3.5,4,smart_tv,paypal,student_discount,1,west,1,1,0
4105,11,0.421,0.5,1,smart_tv,apple_pay,premium,1,northeast,1,1,0
4106,35,0.461,3.3,1,tablet,paypal,ad_supported,1,south,1,0,1
4107,8,0.156,1.5,2,web,credit_card,ad_supported,1,northeast,1,1,1
4108,12,0.06,4.7,5,mobile,apple_pay,student_discount,0,west,1,1,1
4109,14,0.094,3.0,3,roku,credit_card,student_discount,0,northeast,1,1,1
4110,12,0.486,4.2,1,tablet,credit_card,premium,0,northeast,1,0,0
4111,3,0.436,4.1,3,mobile,credit_card,student_discount,0,west,1,1,1
4112,26,0.56,2.8,3,roku,paypal,premium,1,south,1,0,1
4113,12,0.146,6.1,1,tablet,gift_card,premium,0,west,1,1,1
4114,9,0.143,5.7,1,tablet,gift_card,ad_supported,1,south,0,0,1
4115,7,0.599,2.0,1,tablet,apple_pay,premium,1,northeast,1,1,0
4116,37,0.129,5.4,3,mobile,paypal,ad_supported,0,midwest,1,1,1
4117,10,0.096,5.3,4,tablet,gift_card,premium,0,south,1,1,1
4118,16,0.548,1.4,5,tablet,paypal,ad_supported,0,midwest,1,1,1
4119,22,0.421,2.7,1,web,paypal,premium,0,west,0,0,1
4120,1,0.066,7.8,4,mobile,gift_card,premium,0,west,1,1,0
4121,19,0.621,2.7,1,tablet,paypal,ad_supported,1,midwest,0,0,1
4122,40,0.479,3.1,5,mobile,credit_card,premium,0,south,1,0,1
4123,9,0.466,1.4,1,roku,gift_card,premium,1,midwest,1,1,0
4124,47,0.178,4.1,2,roku,credit_card,premium,0,midwest,1,1,1
4125,5,0.276,1.4,3,tablet,apple_pay,ad_supported,1,northeast,0,0,0
4126,20,0.241,0.4,1,web,gift_card,student_discount,0,west,1,1,0
4127,12,0.056,1.1,1,mobile,paypal,ad_supported,1,midwest,1,1,1
4128,23,0.074,1.6,1,mobile,apple_pay,ad_supported,0,south,0,0,0
4129,19,0.295,6.9,1,mobile,paypal,premium,1,northeast,1,1,1
4130,35,0.25,4.6,3,mobile,credit_card,ad_supported,0,northeast,1,1,1
4131,27,0.29,1.0,4,roku,gift_card,premium,1,midwest,1,1,1
4132,23,0.583,0.5,1,tablet,apple_pay,student_discount,0,midwest,0,0,0
4133,4,0.221,0.8,5,tablet,credit_card,student_discount,0,west,1,1,0
4134,10,0.131,2.6,3,web,credit_card,premium,0,midwest,1,1,1
4135,35,0.322,4.9,4,roku,gift_card,student_discount,1,midwest,1,1,1
4136,38,0.453,7.5,1,web,gift_card,premium,0,west,1,0,0
4137,13,0.273,2.2,4,tablet,credit_card,ad_supported,0,midwest,1,1,0
4138,10,0.123,4.5,2,web,credit_card,ad_supported,0,midwest,0,0,0
4139,9,0.128,0.9,2,roku,apple_pay,student_discount,0,west,1,1,1
4140,3,0.279,2.6,4,tablet,apple_pay,premium,0,west,0,0,0
4141,32,0.117,9.9,3,tablet,apple_pay,student_discount,0,south,1,1,1
4142,30,0.552,4.2,4,mobile,paypal,ad_supported,0,south,1,0,0
4143,26,0.506,3.8,5,roku,credit_card,student_discount,0,northeast,1,0,1
4144,1,0.052,4.8,3,tablet,credit_card,ad_supported,0,west,1,1,0
4145,24,0.05,3.1,4,web,paypal,premium,1,south,0,0,1
4146,42,0.261,0.3,3,mobile,gift_card,ad_supported,0,northeast,1,1,1
4147,26,0.334,8.2,4,roku,credit_card,ad_supported,0,west,1,1,1
4148,35,0.157,5.1,2,tablet,paypal,ad_supported,0,midwest,1,1,1
4149,25,0.201,8.2,2,web,gift_card,student_discount,0,midwest,1,1,1
4150,40,0.405,7.6,4,web,apple_pay,student_discount,0,midwest,1,0,1
4151,31,0.508,2.1,1,web,paypal,premium,1,northeast,0,0,0
4152,30,0.27,1.2,4,web,paypal,premium,0,south,1,1,1
4153,47,0.264,0.4,5,mobile,paypal,premium,0,west,0,0,1
4154,2,0.23,5.4,1,roku,apple_pay,premium,1,northeast,1,1,1
4155,39,0.432,5.5,5,mobile,paypal,student_discount,0,northeast,1,0,1
4156,46,0.215,2.7,4,web,apple_pay,student_discount,1,south,1,1,1
4157,37,0.305,0.7,4,web,credit_card,ad_supported,0,northeast,0,0,1
4158,7,0.498,1.1,1,mobile,credit_card,premium,0,midwest,1,1,0
4159,40,0.186,2.8,1,web,apple_pay,ad_supported,0,south,1,1,1
4160,46,0.303,3.1,1,smart_tv,paypal,premium,1,west,1,1,1
4161,43,0.061,2.2,4,roku,credit_card,ad_supported,0,midwest,1,1,1
4162,19,0.532,2.4,3,roku,gift_card,premium,1,northeast,1,1,1
4163,38,0.675,2.9,3,web,gift_card,student_discount,0,south,1,0,0
4164,29,0.49,2.5,5,tablet,paypal,ad_supported,0,northeast,1,0,1
4165,12,0.362,6.2,3,tablet,credit_card,ad_supported,0,northeast,1,1,0
4166,36,0.198,2.7,4,tablet,credit_card,ad_supported,0,west,0,0,1
4167,35,0.204,5.4,2,web,paypal,premium,0,northeast,1,1,1
4168,29,0.268,4.0,4,mobile,gift_card,ad_supported,0,south,1,1,1
4169,14,0.427,4.2,1,smart_tv,paypal,ad_supported,0,northeast,1,0,0
4170,20,0.088,2.1,5,roku,gift_card,student_discount,0,south,1,1,1
4171,36,0.265,3.7,5,web,gift_card,ad_supported,0,northeast,1,1,1
4172,17,0.167,2.5,2,mobile,gift_card,ad_supported,0,northeast,1,1,1
4173,43,0.104,5.1,4,tablet,credit_card,premium,0,northeast,0,0,1
4174,18,0.131,2.3,5,tablet,credit_card,premium,0,west,0,0,0
4175,30,0.142,1.2,1,tablet,credit_card,premium,1,midwest,1,1,1
4176,15,0.246,4.6,4,mobile,gift_card,student_discount,1,west,1,1,1
4177,24,0.428,2.4,4,mobile,credit_card,ad_supported,0,west,1,1,1
4178,26,0.386,4.2,3,mobile,paypal,premium,0,south,1,1,1
4179,5,0.084,5.3,5,roku,paypal,premium,1,midwest,1,1,1
4180,20,0.177,2.3,4,tablet,apple_pay,premium,0,northeast,1,1,1
4181,10,0.149,5.0,2,smart_tv,paypal,ad_supported,1,midwest,1,1,0
4182,24,0.144,3.9,4,web,gift_card,premium,1,west,1,1,1
4183,48,0.21,8.0,1,web,apple_pay,student_discount,1,west,1,1,1
4184,28,0.182,8.0,4,roku,apple_pay,premium,0,south,1,1,1
4185,32,0.286,3.2,2,roku,paypal,ad_supported,0,west,0,0,1
4186,16,0.232,2.8,1,tablet,credit_card,student_discount,1,northeast,1,1,1
4187,31,0.053,2.4,5,roku,credit_card,premium,1,west,1,1,1
4188,33,0.481,3.2,5,roku,gift_card,premium,0,northeast,1,0,1
4189,24,0.207,2.0,2,tablet,gift_card,student_discount,0,south,1,1,1
4190,31,0.206,3.4,2,tablet,apple_pay,ad_supported,0,west,0,0,0
4191,35,0.122,11.7,2,tablet,paypal,premium,1,west,1,1,1
4192,46,0.47,2.8,3,roku,gift_card,premium,0,midwest,1,0,0
4193,42,0.064,3.6,4,roku,gift_card,premium,0,northeast,1,1,1
4194,6,0.468,3.2,4,web,apple_pay,premium,0,south,1,0,1
4195,6,0.283,7.0,1,tablet,credit_card,student_discount,0,south,1,1,1
4196,43,0.211,2.0,5,roku,apple_pay,student_discount,0,south,1,1,1
4197,3,0.132,9.5,5,roku,gift_card,premium,0,west,1,1,1
4198,17,0.04,2.4,1,roku,apple_pay,ad_supported,0,west,1,1,1
4199,25,0.214,11.0,1,smart_tv,credit_card,student_discount,0,south,1,1,1
4200,34,0.67,7.5,3,web,gift_card,premium,0,midwest,0,0,0
4201,41,0.195,6.5,5,mobile,gift_card,premium,0,midwest,1,1,1
4202,3,0.46,4.1,1,roku,credit_card,premium,0,west,0,0,1
4203,28,0.512,4.3,5,mobile,apple_pay,student_discount,0,west,1,0,1
4204,16,0.191,7.2,1,mobile,gift_card,student_discount,0,south,1,1,1
4205,23,0.161,3.9,4,roku,credit_card,premium,1,south,1,1,1
4206,3,0.542,2.0,4,roku,paypal,student_discount,1,west,0,0,0
4207,36,0.176,3.0,4,roku,gift_card,ad_supported,0,west,1,1,1
4208,5,0.358,2.3,2,roku,credit_card,student_discount,1,midwest,0,0,0
4209,35,0.305,3.4,1,tablet,apple_pay,premium,1,northeast,1,1,1
4210,34,0.164,5.1,5,tablet,gift_card,student_discount,1,west,1,1,1
4211,18,0.232,4.2,1,smart_tv,credit_card,ad_supported,1,northeast,1,1,1
4212,24,0.248,1.9,4,roku,gift_card,premium,0,northeast,1,1,1
4213,8,0.071,4.5,3,mobile,gift_card,student_discount,0,northeast,1,1,1
4214,11,0.252,8.8,1,roku,credit_card,ad_supported,0,northeast,1,1,1
4215,41,0.683,10.6,3,tablet,gift_card,student_discount,0,midwest,1,0,1
4216,42,0.561,1.6,1,smart_tv,apple_pay,ad_supported,1,midwest,1,1,1
4217,27,0.257,6.4,4,mobile,gift_card,premium,0,northeast,1,1,1
4218,14,0.464,5.3,4,smart_tv,apple_pay,premium,0,northeast,1,0,1
4219,3,0.565,7.3,3,mobile,gift_card,ad_supported,1,south,0,0,1
4220,27,0.311,2.1,5,web,paypal,premium,0,northeast,1,1,1
4221,13,0.564,2.0,2,tablet,paypal,student_discount,0,midwest,1,1,1
4222,27,0.31,4.6,2,tablet,paypal,ad_supported,0,northeast,1,1,1
4223,20,0.391,5.6,2,web,gift_card,ad_supported,0,midwest,1,1,1
4224,7,0.026,2.2,3,smart_tv,paypal,student_discount,0,south,1,1,0
4225,47,0.493,3.2,5,web,paypal,student_discount,0,northeast,0,0,0
4226,17,0.498,8.2,2,web,paypal,premium,0,midwest,1,0,1
4227,15,0.341,1.0,2,roku,credit_card,premium,0,northeast,1,1,1
4228,38,0.301,0.9,1,smart_tv,paypal,premium,0,west,1,1,1
4229,35,0.252,4.1,3,mobile,credit_card,student_discount,0,northeast,1,1,1
4230,24,0.308,1.3,4,mobile,credit_card,ad_supported,0,midwest,1,1,1
4231,16,0.078,4.5,2,tablet,apple_pay,ad_supported,0,northeast,1,1,1
4232,19,0.351,2.9,5,mobile,gift_card,premium,0,midwest,0,0,0
4233,33,0.09,2.4,5,tablet,credit_card,premium,0,south,1,1,1
4234,23,0.385,5.0,1,mobile,credit_card,student_discount,0,south,1,1,1
4235,27,0.081,3.2,1,tablet,apple_pay,student_discount,0,midwest,1,1,1
4236,10,0.061,3.2,3,roku,apple_pay,ad_supported,0,south,1,1,1
4237,42,0.212,12.0,1,mobile,paypal,student_discount,0,south,0,0,1
4238,13,0.45,3.7,1,smart_tv,credit_card,student_discount,0,south,1,0,1
4239,24,0.405,1.3,4,smart_tv,apple_pay,student_discount,1,south,1,1,1
4240,40,0.229,3.3,5,tablet,apple_pay,premium,1,midwest,1,1,1
4241,2,0.532,1.5,5,roku,paypal,student_discount,0,midwest,1,1,1
4242,1,0.015,3.9,5,smart_tv,paypal,premium,0,midwest,0,0,1
4243,31,0.176,1.0,2,roku,paypal,student_discount,1,northeast,1,1,1
4244,33,0.031,0.6,2,smart_tv,gift_card,ad_supported,1,west,0,0,1
4245,11,0.346,7.0,3,tablet,apple_pay,student_discount,1,midwest,1,1,1
4246,6,0.354,4.8,3,mobile,apple_pay,student_discount,1,west,1,1,1
4247,1,0.064,6.8,3,web,paypal,student_discount,1,west,1,1,1
4248,20,0.07,2.1,5,roku,credit_card,student_discount,0,northeast,1,1,1
4249,13,0.057,0.4,4,roku,gift_card,premium,0,midwest,1,1,0
4250,6,0.132,2.6,2,mobile,paypal,premium,0,south,1,1,1
4251,9,0.319,5.6,5,mobile,gift_card,student_discount,1,midwest,1,1,1
4252,14,0.23,7.7,2,smart_tv,apple_pay,ad_supported,1,west,1,1,1
4253,41,0.338,0.6,3,tablet,apple_pay,student_discount,0,midwest,1,1,1
4254,13,0.337,3.8,5,smart_tv,credit_card,student_discount,0,south,0,0,1
4255,22,0.533,2.4,4,tablet,apple_pay,student_discount,0,northeast,1,1,1
4256,39,0.175,8.1,4,tablet,gift_card,ad_supported,0,south,1,1,1
4257,33,0.342,4.9,5,mobile,paypal,ad_supported,0,midwest,1,1,1
4258,13,0.361,0.9,1,mobile,apple_pay,student_discount,0,south,1,1,1
4259,17,0.456,10.9,3,smart_tv,apple_pay,ad_supported,0,west,1,0,0
4260,21,0.353,0.2,4,smart_tv,paypal,student_discount,0,northeast,1,1,0
4261,6,0.123,3.4,1,mobile,gift_card,ad_supported,0,south,0,0,0
4262,2,0.097,1.3,2,smart_tv,credit_card,ad_supported,0,west,1,1,1
4263,15,0.139,0.3,3,roku,credit_card,premium,0,west,1,1,1
4264,43,0.261,4.5,5,mobile,credit_card,premium,0,west,0,0,1
