user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo,renewed,propensity_score
3620,37,0.571,4.9,3,smart_tv,paypal,ad_supported,0,northeast,1,0,0,0.18396089357436518
3621,16,0.085,0.8,3,mobile,apple_pay,ad_supported,0,northeast,1,1,0,0.9997260448048318
3622,4,0.572,6.2,5,web,apple_pay,premium,0,northeast,1,1,1,0.2784126207990785
3623,10,0.142,1.3,1,tablet,credit_card,student_discount,1,west,1,1,0,0.9992034850346302
3624,36,0.436,5.2,2,roku,credit_card,premium,1,northeast,1,0,0,0.6053233766503522
3625,29,0.418,2.3,1,mobile,apple_pay,student_discount,1,midwest,1,1,1,0.8621518320643071
3626,16,0.258,0.8,3,mobile,gift_card,student_discount,0,midwest,1,1,1,0.9964371912577467
3627,26,0.349,8.5,3,roku,gift_card,student_discount,1,south,1,1,1,0.6401124204947745
3628,23,0.272,7.9,4,mobile,apple_pay,premium,0,west,1,1,1,0.9195348968506324
3629,21,0.399,3.6,4,tablet,apple_pay,premium,1,west,0,0,1,0.00012133463898518115
3630,28,0.051,3.2,4,tablet,credit_card,ad_supported,0,south,1,1,1,0.9994532600333005
3631,28,0.463,0.5,2,mobile,paypal,ad_supported,0,west,1,1,1,0.8979809503410779
3632,25,0.451,0.8,2,smart_tv,apple_pay,premium,1,west,1,1,1,0.8900796915914401
3633,44,0.566,5.5,5,smart_tv,gift_card,ad_supported,0,west,1,0,1,0.13690856231308898
3634,48,0.495,7.7,5,mobile,gift_card,ad_supported,1,south,1,0,1,0.11914470840156907
3635,47,0.364,3.3,3,web,paypal,premium,0,midwest,0,0,1,0.0001334350771583458
3636,20,0.39,4.0,2,tablet,gift_card,student_discount,0,south,1,1,0,0.9044342607666725
3637,11,0.059,6.1,3,smart_tv,gift_card,ad_supported,0,south,1,1,1,0.998828864830731
3638,18,0.321,4.6,2,mobile,paypal,ad_supported,1,midwest,1,1,0,0.956418459885617
3639,13,0.611,2.0,4,tablet,paypal,premium,0,south,1,1,1,0.4957909649131781
3640,33,0.005,1.9,4,web,credit_card,student_discount,0,west,0,0,1,0.046115322923560964
3641,2,0.219,5.7,2,tablet,paypal,ad_supported,0,northeast,0,0,0,0.0021277496671819377
3642,15,0.051,2.0,4,mobile,paypal,student_discount,0,west,0,0,0,0.04282757916693809
3643,38,0.76,3.4,5,mobile,gift_card,ad_supported,0,midwest,1,0,1,0.02546458705331132
3644,40,0.222,12.4,2,roku,gift_card,ad_supported,0,northeast,1,1,1,0.771772423837745
3645,33,0.597,6.5,2,mobile,paypal,student_discount,0,west,1,0,0,0.07199820531195551
3646,18,0.357,1.7,1,mobile,apple_pay,student_discount,1,west,1,1,1,0.9597949515156022
3647,8,0.532,4.1,5,web,paypal,premium,1,west,0,0,0,1.5928873015436388e-05
3648,33,0.258,3.0,3,tablet,paypal,ad_supported,0,midwest,1,1,1,0.9906752253407806
3649,7,0.644,3.7,1,mobile,paypal,ad_supported,1,south,1,0,0,0.18318325318366563
3650,13,0.337,8.6,5,mobile,gift_card,ad_supported,0,northeast,0,0,0,6.272937562953716e-05
3651,40,0.283,4.5,5,tablet,apple_pay,premium,0,south,0,0,1,0.00031036582042252506
3652,32,0.383,1.8,5,tablet,gift_card,premium,0,south,1,1,1,0.9550784387645944
3653,41,0.51,2.5,4,tablet,paypal,premium,0,south,1,0,1,0.6174497238199431
3654,26,0.391,0.9,4,tablet,gift_card,premium,1,midwest,1,1,1,0.9723512988192315
3655,7,0.16,2.2,3,web,paypal,ad_supported,0,south,1,1,0,0.9988403640183536
3656,18,0.333,2.0,2,smart_tv,paypal,ad_supported,1,northeast,1,1,1,0.9758254716715681
3657,34,0.287,2.6,5,roku,paypal,ad_supported,0,northeast,1,1,1,0.9814386691245537
3658,41,0.379,4.5,1,web,paypal,premium,0,midwest,1,1,1,0.865023457733291
3659,9,0.476,2.6,2,tablet,credit_card,ad_supported,1,midwest,1,0,1,0.8669707777026874
3660,23,0.111,2.4,4,tablet,apple_pay,ad_supported,1,northeast,1,1,1,0.9990875216542457
3661,40,0.087,2.3,2,roku,credit_card,ad_supported,0,northeast,0,0,0,0.013419825920089728
3662,24,0.098,5.0,3,roku,paypal,ad_supported,0,west,0,0,1,0.007306565139126484
3663,17,0.056,12.3,1,roku,paypal,student_discount,0,west,1,1,1,0.9858537659215147
3664,43,0.161,4.5,4,web,paypal,premium,1,south,0,0,1,0.0013005155819741454
3665,41,0.106,1.1,4,web,paypal,student_discount,1,south,1,1,1,0.9984754344272211
3666,48,0.145,0.3,5,roku,credit_card,student_discount,0,south,1,1,1,0.9978095918846832
3667,23,0.661,5.8,3,web,gift_card,premium,0,northeast,0,0,1,1.0278782460925578e-06
3668,25,0.083,3.0,2,mobile,gift_card,ad_supported,0,northeast,1,1,1,0.9993322375548878
3669,38,0.037,4.6,1,mobile,credit_card,ad_supported,1,west,0,0,0,0.009432569879627485
3670,24,0.301,6.9,2,roku,apple_pay,student_discount,0,midwest,1,1,1,0.913073362059126
3671,45,0.498,6.8,3,tablet,credit_card,ad_supported,0,south,1,0,1,0.21610697207278676
3672,33,0.183,4.2,3,web,gift_card,student_discount,1,west,1,1,1,0.9899423308570605
3673,30,0.175,1.2,1,tablet,apple_pay,ad_supported,0,northeast,1,1,1,0.9985469597713309
3674,32,0.248,0.4,3,web,paypal,ad_supported,1,midwest,1,1,1,0.9953644516307578
3675,40,0.478,1.3,4,roku,credit_card,premium,0,south,1,1,1,0.7632638765273629
3676,24,0.075,4.5,3,smart_tv,paypal,ad_supported,1,west,1,1,1,0.9985137112849896
3677,18,0.316,5.2,2,smart_tv,paypal,ad_supported,0,midwest,1,1,0,0.9577429097975312
3678,14,0.59,0.6,2,tablet,gift_card,student_discount,0,south,0,0,1,2.4866922854750608e-05
3679,46,0.127,2.1,5,web,paypal,student_discount,0,west,1,1,1,0.9973548993482743
3680,43,0.469,2.2,4,roku,paypal,premium,0,northeast,1,1,1,0.7566754029139832
3681,14,0.482,3.0,4,roku,gift_card,student_discount,0,northeast,1,0,0,0.7882320970458838
3682,27,0.078,2.2,5,smart_tv,credit_card,student_discount,1,west,1,1,1,0.9989442598945195
3683,21,0.384,3.2,1,mobile,paypal,ad_supported,1,northeast,1,1,1,0.9181494160679119
3684,38,0.331,3.4,5,tablet,credit_card,premium,0,midwest,0,0,1,0.0003076410857493067
3685,3,0.229,4.0,1,tablet,apple_pay,ad_supported,0,midwest,0,0,1,0.003696137574914503
3686,15,0.222,2.4,2,tablet,paypal,ad_supported,0,midwest,1,1,1,0.9976218977968794
3687,12,0.182,0.6,2,mobile,gift_card,ad_supported,0,northeast,0,0,0,0.01574918636818129
3688,42,0.523,1.9,5,roku,paypal,student_discount,0,midwest,1,1,1,0.5661389715182492
3689,29,0.429,0.9,3,web,credit_card,ad_supported,0,south,1,1,0,0.9065488443373796
3690,16,0.225,1.0,4,web,apple_pay,premium,1,midwest,1,1,1,0.9974816580412487
3691,24,0.204,4.5,3,tablet,apple_pay,student_discount,0,west,1,1,1,0.9912536280955342
3692,22,0.193,1.2,4,smart_tv,apple_pay,student_discount,0,midwest,1,1,1,0.9976890948316907
3693,40,0.228,4.6,4,tablet,credit_card,ad_supported,1,northeast,1,1,1,0.9776565462994645
3694,41,0.565,0.7,5,roku,credit_card,premium,1,northeast,1,1,1,0.4784359595634485
3695,40,0.151,2.1,4,smart_tv,gift_card,ad_supported,0,west,1,1,1,0.9975896545306682
3696,19,0.17,6.0,5,mobile,paypal,student_discount,1,south,1,1,1,0.9863656295247192
3697,11,0.058,1.1,3,tablet,gift_card,ad_supported,0,south,1,1,1,0.999872697634937
3698,13,0.689,2.2,4,roku,gift_card,student_discount,0,midwest,1,1,1,0.19802374830243064
3699,10,0.172,6.8,2,smart_tv,apple_pay,premium,0,west,1,1,1,0.9920042957866393
3700,37,0.246,1.2,3,web,credit_card,student_discount,0,northeast,1,1,1,0.9905946703021856
3701,35,0.291,7.4,4,roku,credit_card,premium,0,west,1,1,1,0.8827944204314744
3702,20,0.303,1.0,2,roku,paypal,ad_supported,0,northeast,0,0,0,0.0016659720543138617
3703,10,0.146,13.7,3,web,credit_card,ad_supported,0,south,1,1,1,0.9157373238566805
3704,43,0.273,1.1,4,roku,gift_card,student_discount,0,south,1,1,1,0.9856168868258457
3705,11,0.279,3.7,2,smart_tv,paypal,premium,1,south,0,0,0,0.0007693273028442041
3706,21,0.096,1.6,4,smart_tv,gift_card,student_discount,0,south,1,1,1,0.9993444639043386
3707,45,0.2,1.9,5,mobile,gift_card,ad_supported,1,northeast,1,1,1,0.9933151957722122
3708,48,0.559,1.1,1,smart_tv,paypal,ad_supported,0,northeast,1,1,1,0.4605119014003474
3709,4,0.319,0.2,5,mobile,apple_pay,student_discount,0,northeast,1,1,0,0.992734860529531
3710,28,0.495,0.4,3,roku,gift_card,premium,1,south,0,0,1,6.833342320896227e-05
3711,37,0.129,2.4,2,roku,gift_card,ad_supported,1,northeast,1,1,1,0.9982280953023327
3712,26,0.322,1.8,3,web,apple_pay,student_discount,1,south,1,1,1,0.9637912357812153
3713,8,0.559,4.8,4,web,credit_card,ad_supported,0,northeast,1,0,1,0.38894343992413166
3714,39,0.158,4.6,5,web,paypal,student_discount,0,midwest,1,1,1,0.9926087246992416
3715,12,0.039,3.0,2,mobile,paypal,student_discount,0,south,1,1,1,0.9996503604105875
3716,31,0.168,4.9,3,smart_tv,gift_card,student_discount,1,west,0,0,0,0.0012700442958815835
3717,29,0.462,6.4,1,mobile,gift_card,student_discount,0,northeast,1,0,0,0.45726889250899105
3718,48,0.34,5.8,2,roku,apple_pay,ad_supported,1,west,1,1,1,0.7747841606925362
3719,14,0.101,1.2,1,web,apple_pay,student_discount,0,northeast,0,0,1,0.028641634375567788
3720,25,0.139,3.4,2,mobile,paypal,student_discount,1,west,1,1,1,0.9968130808565071
3721,2,0.419,1.3,1,roku,apple_pay,student_discount,1,northeast,1,1,1,0.9521428421513208
3722,3,0.371,3.1,1,smart_tv,gift_card,premium,1,midwest,1,1,1,0.9712658191568109
3723,25,0.266,10.1,2,web,credit_card,ad_supported,1,midwest,1,1,1,0.8208607303235644
3724,36,0.548,2.5,1,web,paypal,student_discount,0,northeast,1,0,1,0.42304696924463925
3725,36,0.27,1.0,4,tablet,gift_card,student_discount,0,south,1,1,1,0.9909618792273074
3726,21,0.095,2.8,4,tablet,apple_pay,premium,0,northeast,1,1,1,0.9994289689847692
3727,32,0.22,3.7,1,roku,apple_pay,premium,1,south,0,0,1,0.0010703664424591569
3728,43,0.039,3.7,4,smart_tv,paypal,premium,0,midwest,1,1,1,0.9992838500316493
3729,30,0.551,3.2,4,web,gift_card,premium,0,south,1,0,1,0.43972970396578176
3730,21,0.295,2.1,3,tablet,apple_pay,ad_supported,0,south,1,1,1,0.9882560215621549
3731,43,0.042,4.3,4,roku,credit_card,premium,0,midwest,1,1,1,0.9990705763158927
3732,32,0.436,3.7,1,smart_tv,apple_pay,premium,0,south,0,0,0,4.09562902790777e-05
3733,40,0.171,4.0,4,roku,credit_card,student_discount,0,midwest,1,1,1,0.9924563854562274
3734,42,0.604,4.1,4,tablet,apple_pay,premium,0,midwest,1,0,1,0.19625487129788277
3735,20,0.489,2.0,4,roku,paypal,student_discount,0,northeast,1,1,1,0.7877023438205554
3736,1,0.111,6.2,5,tablet,gift_card,premium,1,west,1,1,1,0.9984443183003826
3737,16,0.369,1.3,4,mobile,gift_card,premium,0,west,1,1,0,0.9788480092977871
3738,6,0.489,1.5,1,mobile,paypal,student_discount,0,west,1,1,1,0.8683306963895328
3739,11,0.29,1.1,4,mobile,gift_card,ad_supported,0,northeast,1,1,0,0.9946235629856143
3740,4,0.279,2.5,2,tablet,paypal,student_discount,1,west,0,0,1,0.0016822964178678766
3741,25,0.274,7.2,1,web,gift_card,premium,1,south,1,1,1,0.9265281018388246
3742,47,0.207,1.2,2,mobile,credit_card,student_discount,0,northeast,1,1,1,0.9929926274923894
3743,36,0.376,5.5,5,roku,credit_card,ad_supported,0,south,1,1,1,0.7621250499928554
3744,41,0.15,2.7,3,smart_tv,apple_pay,ad_supported,0,south,1,1,1,0.9960016052720478
3745,17,0.245,1.7,2,roku,gift_card,student_discount,0,midwest,1,1,1,0.9962691255383986
3746,37,0.65,4.5,1,smart_tv,apple_pay,premium,1,northeast,1,0,1,0.06135796520041504
3747,27,0.425,12.8,3,smart_tv,credit_card,student_discount,0,northeast,1,0,1,0.09431029050214128
3748,11,0.247,0.6,1,mobile,apple_pay,ad_supported,1,northeast,1,1,1,0.9968411801400432
3749,35,0.081,7.3,4,mobile,apple_pay,student_discount,0,west,1,1,1,0.9928531952664399
3750,45,0.338,5.3,4,roku,credit_card,student_discount,0,west,0,0,1,5.723218122734709e-05
3751,16,0.191,0.5,2,roku,paypal,premium,0,midwest,1,1,1,0.9992043181002346
3752,15,0.394,4.3,2,roku,credit_card,premium,1,northeast,1,1,1,0.8888243018690368
3753,5,0.143,5.7,4,mobile,gift_card,student_discount,1,midwest,1,1,1,0.9965123824960972
3754,26,0.24,1.3,4,mobile,paypal,ad_supported,0,midwest,1,1,1,0.9960031201489151
3755,34,0.338,10.2,4,smart_tv,paypal,ad_supported,0,south,1,1,1,0.5097610571351731
3756,5,0.539,1.6,3,web,gift_card,ad_supported,0,northeast,0,0,0,5.3814668262689925e-05
3757,9,0.298,1.2,5,roku,paypal,ad_supported,0,northeast,1,1,0,0.9940231145814092
3758,34,0.152,1.3,5,web,gift_card,student_discount,1,west,1,1,1,0.9977475276034885
3759,18,0.277,4.1,5,smart_tv,paypal,premium,0,northeast,1,1,0,0.9821503519816737
3760,30,0.214,1.2,3,roku,credit_card,student_discount,1,midwest,1,1,1,0.9954851176983623
3761,14,0.336,5.5,1,mobile,gift_card,ad_supported,0,south,0,0,1,0.00019217482877891573
3762,4,0.465,1.3,2,mobile,paypal,ad_supported,0,northeast,1,1,0,0.9317670015856848
3763,47,0.229,1.1,5,web,credit_card,ad_supported,1,northeast,1,1,1,0.9900345099598215
3764,21,0.456,4.1,2,tablet,gift_card,student_discount,0,midwest,0,0,0,5.632690674683536e-05
3765,2,0.205,12.6,1,smart_tv,gift_card,student_discount,0,west,1,1,1,0.9039113944915358
3766,47,0.247,3.3,1,web,paypal,premium,0,south,0,0,1,0.000638321610618545
3767,21,0.335,5.3,5,smart_tv,credit_card,premium,0,northeast,1,1,1,0.9194234834723605
3768,22,0.097,4.7,1,tablet,gift_card,ad_supported,1,south,1,1,1,0.9984677333368461
3769,24,0.393,2.7,5,tablet,credit_card,student_discount,1,west,1,1,1,0.8987678880404602
3770,40,0.122,5.3,5,smart_tv,apple_pay,student_discount,0,west,0,0,0,0.001675515242357091
3771,6,0.347,1.1,1,mobile,paypal,student_discount,0,midwest,1,1,1,0.9880521993447985
3772,4,0.251,4.8,5,tablet,paypal,student_discount,0,south,1,1,1,0.9883552363472997
3773,4,0.257,3.6,1,tablet,gift_card,ad_supported,0,south,1,1,1,0.9945330184298128
3774,48,0.39,0.9,4,roku,credit_card,ad_supported,1,south,1,1,1,0.8931888142484801
3775,44,0.085,3.0,1,roku,credit_card,student_discount,0,midwest,1,1,1,0.9985511509457246
3776,47,0.27,2.3,1,tablet,gift_card,premium,1,south,1,1,1,0.9823691841840935
3777,2,0.116,2.5,1,web,paypal,ad_supported,1,midwest,1,1,0,0.9995011995568726
3778,2,0.313,0.7,3,web,gift_card,student_discount,0,midwest,0,0,0,0.0025809451971482386
3779,5,0.129,7.5,1,web,gift_card,ad_supported,0,northeast,1,1,1,0.9961502797869067
3780,38,0.25,0.6,3,roku,paypal,student_discount,1,west,1,1,1,0.991526865050294
3781,5,0.171,4.1,4,tablet,apple_pay,premium,1,south,1,1,1,0.997385385226474
3782,29,0.127,1.1,1,roku,credit_card,student_discount,0,south,0,0,1,0.011570775912082496
3783,47,0.258,0.8,1,roku,paypal,ad_supported,0,midwest,1,1,1,0.9929189277370891
3784,30,0.101,2.6,5,smart_tv,credit_card,student_discount,1,northeast,1,1,1,0.9981142285163097
3785,18,0.472,0.7,4,smart_tv,apple_pay,ad_supported,0,midwest,0,0,0,0.00012968906899117518
3786,1,0.324,5.2,5,mobile,apple_pay,ad_supported,1,south,1,1,1,0.9477892212073344
3787,42,0.23,2.3,2,smart_tv,gift_card,student_discount,0,west,1,1,1,0.9889113455744047
3788,12,0.14,2.1,5,tablet,paypal,student_discount,0,midwest,1,1,1,0.9992742283035552
3789,15,0.086,2.2,2,smart_tv,apple_pay,premium,1,midwest,1,1,0,0.9995487536826596
3790,45,0.461,3.0,4,tablet,apple_pay,student_discount,1,northeast,0,0,1,2.0572442733899803e-05
3791,43,0.142,0.9,3,web,apple_pay,ad_supported,0,northeast,0,0,1,0.00831416439950908
3792,13,0.137,2.0,2,tablet,paypal,premium,0,midwest,1,1,1,0.9995297111075166
3793,28,0.566,4.1,2,mobile,apple_pay,premium,0,midwest,1,0,1,0.3533650806109802
3794,26,0.502,3.4,5,tablet,gift_card,ad_supported,0,west,1,0,0,0.6936058845223672
3795,20,0.218,5.0,1,mobile,gift_card,ad_supported,0,northeast,1,1,1,0.9904405136987822
3796,30,0.136,3.3,3,tablet,credit_card,premium,1,northeast,1,1,1,0.9978192332937589
3797,32,0.421,2.3,1,roku,paypal,student_discount,0,midwest,1,1,1,0.8909332722948154
3798,32,0.577,4.5,1,smart_tv,credit_card,ad_supported,1,midwest,1,0,1,0.19556264192953565
3799,21,0.406,2.9,5,smart_tv,credit_card,ad_supported,0,midwest,1,0,1,0.9098945509564483
3800,7,0.389,5.1,4,smart_tv,apple_pay,student_discount,0,south,1,1,0,0.8492622220002058
3801,29,0.357,7.3,4,roku,paypal,student_discount,0,west,1,1,1,0.7383141626225292
3802,48,0.259,4.2,5,smart_tv,apple_pay,student_discount,0,midwest,1,1,1,0.9555064296559671
3803,23,0.652,2.4,1,web,credit_card,ad_supported,1,west,0,0,0,2.616955495294846e-06
3804,17,0.544,9.4,5,web,gift_card,premium,0,west,1,0,0,0.12012563419547256
3805,16,0.198,4.0,2,tablet,credit_card,ad_supported,0,west,0,0,0,0.003126167898638223
3806,14,0.283,1.8,1,smart_tv,gift_card,ad_supported,1,northeast,0,0,0,0.001579012549681956
3807,33,0.204,3.4,1,web,apple_pay,premium,0,south,0,0,0,0.0017003418585356744
3808,11,0.38,3.0,5,mobile,credit_card,student_discount,0,south,1,1,0,0.9251647053403309
3809,43,0.145,4.1,2,tablet,paypal,ad_supported,0,northeast,1,1,1,0.9961282235432012
3810,2,0.418,1.2,1,mobile,apple_pay,premium,0,northeast,1,1,0,0.9698657382166462
3811,45,0.449,1.4,4,smart_tv,credit_card,student_discount,0,northeast,1,1,1,0.7522656390763743
3812,24,0.27,1.9,1,smart_tv,paypal,premium,0,west,1,1,1,0.9921224761543819
3813,7,0.297,4.2,2,web,paypal,premium,0,west,1,1,1,0.9838004558522018
3814,1,0.532,4.2,4,roku,credit_card,premium,1,midwest,1,1,0,0.6293402259517665
3815,2,0.452,2.7,4,roku,paypal,ad_supported,1,south,0,0,0,0.0001025204920291892
3816,21,0.278,0.9,4,roku,gift_card,ad_supported,0,midwest,1,1,1,0.9956266976917119
3817,47,0.175,3.0,3,mobile,apple_pay,premium,0,west,1,1,1,0.993760622577148
3818,42,0.408,1.4,2,smart_tv,paypal,ad_supported,0,south,1,1,0,0.8904235373184154
3819,29,0.342,2.9,2,mobile,gift_card,ad_supported,0,northeast,1,1,1,0.96132256714743
3820,12,0.26,0.2,3,smart_tv,paypal,ad_supported,0,south,1,1,1,0.9968604112496676
3821,11,0.459,4.1,4,smart_tv,apple_pay,student_discount,1,northeast,1,0,0,0.6934470185326648
3822,8,0.219,7.3,3,tablet,apple_pay,premium,1,northeast,1,1,1,0.9828678690718208
3823,22,0.184,1.5,5,mobile,gift_card,ad_supported,1,south,0,0,1,0.005240109518424761
3824,18,0.092,7.4,1,smart_tv,apple_pay,ad_supported,1,south,1,1,1,0.9943976434949332
3825,35,0.279,1.3,2,web,paypal,student_discount,1,south,1,1,1,0.9813766870393422
3826,9,0.209,2.2,3,mobile,gift_card,student_discount,0,west,0,0,1,0.004814974260814774
3827,38,0.186,0.6,1,smart_tv,gift_card,premium,0,west,1,1,1,0.9981263551418335
3828,46,0.46,6.0,5,web,paypal,ad_supported,0,northeast,1,0,1,0.3857669994466892
3829,38,0.079,1.6,2,web,gift_card,ad_supported,0,west,1,1,1,0.9994430825384706
3830,17,0.436,1.1,5,roku,credit_card,premium,0,midwest,1,1,0,0.9472330085958907
3831,1,0.404,3.1,2,mobile,gift_card,student_discount,0,northeast,1,1,1,0.9445833037505298
3832,24,0.096,2.1,4,mobile,apple_pay,student_discount,0,midwest,1,1,1,0.9992547341526171
3833,13,0.441,11.5,1,smart_tv,credit_card,premium,0,west,1,0,1,0.2243988832238555
3834,39,0.495,0.7,2,web,apple_pay,premium,0,midwest,1,1,1,0.8113657612069697
3835,41,0.271,6.1,2,smart_tv,apple_pay,premium,0,south,1,1,1,0.9218084331601045
3836,34,0.327,3.8,4,web,credit_card,student_discount,0,northeast,1,1,1,0.9231224825250373
3837,18,0.488,2.0,4,mobile,gift_card,premium,0,south,1,1,0,0.8247607466470571
3838,44,0.175,2.5,5,smart_tv,gift_card,ad_supported,1,midwest,1,1,1,0.9950944032175146
3839,14,0.206,9.3,1,roku,paypal,premium,0,west,1,1,1,0.9697293852072447
3840,19,0.177,3.2,4,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1,0.9967056186910004
3841,18,0.077,2.8,2,tablet,paypal,ad_supported,1,west,0,0,0,0.026809922573197073
3842,48,0.471,5.3,4,web,gift_card,ad_supported,1,south,1,0,0,0.3369722700676849
3843,45,0.371,2.0,5,smart_tv,credit_card,premium,0,south,0,0,1,0.00012460839036309443
3844,19,0.215,5.1,3,smart_tv,paypal,ad_supported,0,midwest,1,1,1,0.9906968178920479
3845,18,0.474,1.6,5,roku,gift_card,premium,0,west,1,1,1,0.8919997388367255
3846,26,0.037,1.0,5,mobile,gift_card,ad_supported,0,south,0,0,0,0.06377002652368145
3847,1,0.084,0.5,4,mobile,gift_card,premium,0,west,1,1,1,0.9998793099058144
3848,27,0.291,3.1,3,mobile,credit_card,premium,1,northeast,1,1,1,0.974104080820589
3849,41,0.266,4.1,1,smart_tv,apple_pay,ad_supported,0,midwest,1,1,1,0.9714936716559098
3850,21,0.312,1.5,1,smart_tv,gift_card,premium,0,midwest,1,1,1,0.990954255884411
3851,8,0.588,3.3,3,smart_tv,credit_card,premium,0,south,1,0,0,0.4003089749606627
3852,34,0.512,4.6,4,mobile,credit_card,premium,0,south,0,0,1,7.83272038858469e-06
3853,36,0.467,3.8,2,web,gift_card,ad_supported,0,midwest,1,0,1,0.7087897310243729
3854,30,0.601,0.7,5,tablet,paypal,premium,1,west,0,0,1,1.2852322344940038e-05
3855,48,0.069,4.8,3,web,gift_card,ad_supported,0,south,1,1,1,0.9974774887731519
3856,3,0.086,3.6,2,roku,credit_card,ad_supported,0,midwest,1,1,1,0.9995797797303573
3857,24,0.164,2.8,3,roku,gift_card,premium,1,south,1,1,1,0.9974788911281306
3858,7,0.05,3.8,1,smart_tv,paypal,premium,0,midwest,1,1,1,0.999733983496942
3859,10,0.524,4.0,3,web,credit_card,premium,0,west,1,0,1,0.6047176449178183
3860,30,0.144,7.8,5,smart_tv,credit_card,premium,0,south,1,1,1,0.982432055827292
3861,31,0.139,1.8,1,web,gift_card,premium,0,south,0,0,0,0.010716449810415253
3862,38,0.353,2.0,4,smart_tv,paypal,premium,0,northeast,1,1,1,0.9536891150665707
3863,29,0.725,4.5,4,roku,apple_pay,student_discount,0,south,1,0,1,0.021938396455972377
3864,32,0.181,3.3,4,smart_tv,credit_card,premium,1,midwest,1,1,1,0.9944882756377702
3865,26,0.129,1.6,3,roku,gift_card,ad_supported,0,midwest,1,1,1,0.9993483893743843
3866,16,0.035,4.3,1,web,credit_card,premium,0,midwest,1,1,1,0.9996365126590242
3867,41,0.145,1.8,5,smart_tv,credit_card,premium,0,midwest,1,1,1,0.9980463493846005
3868,37,0.205,1.7,1,web,apple_pay,student_discount,0,midwest,0,0,1,0.002762537915245418
3869,42,0.09,8.1,2,tablet,paypal,ad_supported,0,northeast,1,1,1,0.9927034300149895
3870,6,0.171,1.1,4,tablet,gift_card,ad_supported,0,west,1,1,0,0.9994286849337677
3871,47,0.326,4.2,1,mobile,apple_pay,premium,0,west,1,1,1,0.910767954202054
3872,43,0.508,5.7,1,mobile,paypal,ad_supported,0,west,1,0,0,0.27985132629572684
3873,44,0.541,1.5,5,smart_tv,apple_pay,premium,0,midwest,1,1,1,0.5406925972590376
3874,45,0.213,6.9,3,smart_tv,paypal,ad_supported,0,west,1,1,1,0.9535245571828873
3875,30,0.128,1.1,1,mobile,gift_card,ad_supported,1,northeast,0,0,1,0.01407506008429656
3876,17,0.228,4.1,1,web,paypal,ad_supported,1,northeast,1,1,1,0.990369908344563
3877,11,0.031,1.5,5,mobile,apple_pay,premium,0,midwest,1,1,1,0.9998917767772305
3878,35,0.407,5.7,1,tablet,credit_card,ad_supported,0,midwest,1,0,1,0.7669785786973937
3879,24,0.297,2.3,4,mobile,paypal,ad_supported,0,northeast,0,0,1,0.0008483089660790571
3880,19,0.114,2.0,5,web,apple_pay,student_discount,0,midwest,0,0,0,0.015948477199096166
3881,10,0.212,1.7,1,web,credit_card,premium,1,south,1,1,1,0.9971101348911573
3882,34,0.885,2.6,1,tablet,apple_pay,student_discount,0,midwest,1,0,1,0.005589557889495185
3883,45,0.254,2.1,2,tablet,apple_pay,ad_supported,1,northeast,1,1,1,0.9860012471384787
3884,45,0.225,1.4,4,smart_tv,gift_card,ad_supported,0,midwest,1,1,1,0.9943311294236904
3885,1,0.102,2.7,5,mobile,gift_card,premium,1,midwest,1,1,1,0.9996078097988936
3886,44,0.594,4.8,3,smart_tv,paypal,ad_supported,1,south,0,0,1,1.2221312544399049e-06
3887,48,0.199,11.1,3,roku,gift_card,premium,1,midwest,1,1,1,0.8610415976260115
3888,23,0.247,1.1,4,roku,credit_card,ad_supported,0,midwest,1,1,1,0.9961564744334032
3889,40,0.513,0.9,4,tablet,gift_card,student_discount,0,south,1,1,1,0.6999614628241569
3890,15,0.437,2.3,3,roku,paypal,student_discount,0,south,1,1,1,0.885620302813931
3891,22,0.203,3.1,5,tablet,apple_pay,premium,0,west,1,1,1,0.996334873859233
3892,45,0.25,2.2,4,mobile,credit_card,premium,0,south,1,1,1,0.983691289742699
3893,27,0.28,12.0,3,roku,gift_card,ad_supported,0,south,0,0,1,2.7212256578983676e-05
3894,45,0.133,1.8,4,mobile,gift_card,ad_supported,0,midwest,0,0,1,0.008515602634015119
3895,1,0.242,0.8,4,mobile,apple_pay,premium,1,northeast,0,0,0,0.005814397272845612
3896,36,0.329,12.1,5,smart_tv,credit_card,premium,1,west,1,1,1,0.31702138240064626
3897,45,0.587,4.1,2,tablet,paypal,premium,1,northeast,1,0,1,0.18486853736951706
3898,15,0.164,2.0,4,smart_tv,gift_card,student_discount,0,west,1,1,0,0.998385329892877
3899,17,0.098,4.0,2,smart_tv,gift_card,premium,0,northeast,0,0,1,0.014376469906777175
3900,35,0.072,0.8,5,roku,apple_pay,ad_supported,0,south,1,1,1,0.9995598243291474
3901,18,0.477,5.7,4,web,apple_pay,ad_supported,1,midwest,1,0,0,0.5347001244006302
3902,18,0.081,6.1,1,tablet,apple_pay,ad_supported,1,midwest,1,1,1,0.9984067142641371
3903,19,0.439,2.1,1,smart_tv,credit_card,student_discount,0,west,1,1,1,0.8657223685636735
3904,9,0.104,3.7,4,smart_tv,gift_card,student_discount,0,west,1,1,1,0.9989914264470713
