user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_family_profile,region,promo_eligible,assigned_promo
3811,23,0.587,4.8,3,mobile,gift_card,ad-supported,1,midwest,1,0
3812,24,0.083,9.3,2,roku,credit_card,student_discount,1,midwest,1,1
3813,8,0.117,6.8,4,web,apple_pay,ad-supported,1,west,1,1
3814,41,0.244,1.8,4,tablet,paypal,premium,1,west,1,1
3815,6,0.164,2.4,1,mobile,gift_card,student_discount,1,west,1,1
3816,5,0.238,2.6,2,smart_tv,gift_card,ad-supported,0,midwest,1,1
3817,44,0.345,8.4,3,roku,apple_pay,student_discount,1,northeast,1,0
3818,29,0.533,9.7,4,tablet,credit_card,premium,0,south,1,0
3819,28,0.184,4.7,4,roku,gift_card,ad-supported,0,south,1,1
3820,11,0.628,0.8,1,tablet,apple_pay,student_discount,1,west,1,1
3821,1,0.494,2.9,4,smart_tv,gift_card,student_discount,1,northeast,1,1
3822,43,0.153,12.6,1,web,apple_pay,student_discount,0,midwest,1,1
3823,19,0.505,3.5,2,web,apple_pay,ad-supported,0,south,1,0
3824,9,0.137,3.2,3,mobile,credit_card,premium,1,northeast,1,1
3825,27,0.084,7.6,2,roku,paypal,premium,1,south,0,0
3826,34,0.117,0.6,2,roku,credit_card,ad-supported,0,south,1,1
3827,44,0.213,0.9,2,roku,apple_pay,student_discount,1,south,1,1
3828,4,0.036,8.2,3,web,paypal,ad-supported,0,midwest,1,1
3829,36,0.117,5.3,2,mobile,paypal,ad-supported,0,midwest,1,1
3830,18,0.054,5.1,2,web,credit_card,premium,1,south,1,1
3831,15,0.637,0.5,1,tablet,credit_card,ad-supported,0,midwest,1,1
3832,13,0.193,1.9,1,roku,gift_card,student_discount,1,northeast,1,1
3833,19,0.366,4.8,1,tablet,paypal,premium,0,northeast,1,0
3834,6,0.174,1.2,3,smart_tv,apple_pay,premium,1,south,1,1
3835,12,0.245,4.5,4,tablet,gift_card,student_discount,0,west,1,1
3836,37,0.072,1.2,4,tablet,gift_card,ad-supported,0,northeast,1,1
3837,17,0.147,0.8,2,tablet,gift_card,premium,1,midwest,1,1
3838,23,0.291,4.7,4,web,gift_card,ad-supported,0,midwest,1,1
3839,26,0.07,3.5,2,tablet,credit_card,student_discount,1,northeast,1,1
3840,29,0.16,2.9,1,roku,paypal,premium,0,west,1,1
3841,33,0.275,3.1,2,mobile,gift_card,student_discount,0,south,1,1
3842,27,0.097,3.1,3,smart_tv,paypal,premium,1,northeast,1,1
3843,25,0.511,0.6,4,roku,apple_pay,student_discount,0,midwest,1,1
3844,10,0.222,6.0,2,mobile,paypal,ad-supported,1,west,1,1
3845,47,0.351,7.9,1,roku,credit_card,student_discount,1,south,0,0
3846,23,0.216,10.4,3,tablet,paypal,student_discount,1,midwest,1,1
3847,21,0.31,4.1,2,smart_tv,apple_pay,student_discount,0,south,0,0
3848,21,0.166,0.8,2,roku,apple_pay,student_discount,1,south,1,1
3849,43,0.101,5.9,2,smart_tv,gift_card,student_discount,1,west,1,1
3850,13,0.097,3.6,3,web,apple_pay,ad-supported,0,south,1,1
3851,37,0.336,3.9,2,web,gift_card,ad-supported,0,midwest,1,0
3852,33,0.219,1.5,1,tablet,credit_card,premium,0,south,0,0
3853,24,0.155,4.5,1,tablet,credit_card,student_discount,0,south,1,1
3854,44,0.083,6.0,1,web,credit_card,ad-supported,1,northeast,1,1
3855,11,0.216,3.7,1,roku,paypal,student_discount,1,northeast,1,1
3856,17,0.23,2.2,3,mobile,apple_pay,student_discount,0,midwest,1,1
3857,4,0.331,2.3,1,mobile,apple_pay,premium,0,south,1,1
3858,47,0.33,3.9,1,web,apple_pay,student_discount,0,northeast,1,0
3859,25,0.463,2.2,4,mobile,gift_card,ad-supported,0,midwest,1,1
3860,30,0.051,1.1,1,roku,gift_card,premium,1,south,1,1
3861,9,0.303,5.8,3,mobile,credit_card,premium,1,midwest,0,0
3862,21,0.198,3.4,4,mobile,apple_pay,premium,1,south,1,1
3863,20,0.215,3.7,4,web,paypal,student_discount,0,west,1,1
3864,19,0.166,1.8,3,smart_tv,paypal,premium,0,northeast,1,1
3865,19,0.077,1.1,4,smart_tv,credit_card,ad-supported,0,west,1,1
3866,12,0.145,1.6,2,roku,gift_card,ad-supported,1,south,1,1
3867,37,0.231,2.1,1,smart_tv,gift_card,premium,0,west,1,1
3868,42,0.313,2.2,2,tablet,gift_card,premium,1,west,1,1
3869,17,0.338,2.9,3,web,credit_card,premium,1,northeast,1,0
3870,37,0.103,6.5,2,smart_tv,credit_card,student_discount,1,west,1,1
3871,39,0.246,5.4,3,mobile,apple_pay,premium,0,south,1,1
3872,28,0.3,5.1,2,smart_tv,apple_pay,premium,1,south,1,0
3873,41,0.257,1.1,1,web,apple_pay,student_discount,1,west,1,1
3874,35,0.032,4.9,3,mobile,paypal,premium,0,northeast,1,1
3875,47,0.261,6.4,3,mobile,paypal,premium,1,northeast,1,1
3876,18,0.177,2.2,3,web,apple_pay,ad-supported,1,west,1,1
3877,14,0.182,1.0,4,roku,paypal,ad-supported,0,northeast,1,1
3878,35,0.444,4.6,1,roku,paypal,ad-supported,0,west,1,0
3879,44,0.412,5.3,4,web,gift_card,student_discount,1,west,1,0
3880,41,0.182,3.2,4,web,gift_card,ad-supported,1,midwest,1,1
3881,7,0.211,5.9,1,web,credit_card,ad-supported,0,west,1,1
3882,41,0.106,3.3,3,mobile,gift_card,premium,1,northeast,1,1
3883,13,0.079,1.4,4,mobile,apple_pay,student_discount,1,south,1,1
3884,18,0.439,3.3,4,web,gift_card,premium,0,west,0,0
3885,37,0.526,3.6,3,mobile,paypal,premium,0,midwest,0,0
3886,13,0.414,3.1,1,tablet,paypal,student_discount,0,midwest,1,0
3887,36,0.635,0.8,1,web,apple_pay,student_discount,1,midwest,1,1
3888,31,0.294,9.1,1,mobile,apple_pay,premium,1,midwest,1,1
3889,2,0.241,12.5,4,roku,gift_card,premium,1,northeast,1,1
3890,16,0.325,2.6,1,web,gift_card,premium,1,south,1,0
3891,9,0.284,2.9,1,web,gift_card,student_discount,0,west,1,1
3892,9,0.279,3.3,4,web,credit_card,premium,0,west,0,0
3893,38,0.25,3.0,1,smart_tv,credit_card,premium,1,south,1,1
3894,11,0.269,1.4,2,web,apple_pay,ad-supported,0,west,1,1
3895,22,0.369,5.6,1,roku,gift_card,ad-supported,0,west,1,0
3896,33,0.117,5.8,1,mobile,paypal,ad-supported,1,midwest,1,1
3897,36,0.398,2.9,3,web,credit_card,ad-supported,0,midwest,1,0
3898,45,0.353,2.8,4,tablet,apple_pay,ad-supported,0,northeast,1,0
3899,23,0.051,2.7,3,mobile,credit_card,premium,0,south,0,0
3900,45,0.306,5.5,2,roku,gift_card,premium,1,northeast,1,0
3901,45,0.416,3.3,1,smart_tv,paypal,student_discount,1,west,1,0
3902,34,0.14,2.6,3,roku,paypal,student_discount,0,midwest,1,1
3903,9,0.377,1.1,3,smart_tv,apple_pay,student_discount,1,midwest,1,1
3904,24,0.497,6.2,2,mobile,credit_card,premium,1,midwest,1,0
3905,8,0.288,1.7,1,smart_tv,gift_card,ad-supported,0,south,1,1
3906,7,0.371,1.0,3,mobile,gift_card,premium,0,west,1,1
3907,36,0.095,4.9,1,roku,paypal,premium,0,south,1,1
3908,18,0.413,3.2,2,roku,paypal,student_discount,0,midwest,1,0
3909,3,0.278,13.0,2,smart_tv,gift_card,student_discount,1,south,0,0
3910,28,0.473,0.9,1,tablet,gift_card,student_discount,0,midwest,1,1
3911,6,0.406,2.0,2,roku,credit_card,student_discount,1,south,1,1
3912,44,0.259,4.9,4,smart_tv,apple_pay,premium,0,south,0,0
3913,44,0.278,3.1,3,web,credit_card,student_discount,1,midwest,1,1
3914,21,0.198,3.7,4,mobile,credit_card,ad-supported,0,west,0,0
3915,28,0.283,3.6,4,web,gift_card,premium,0,west,1,1
3916,40,0.523,0.6,2,web,credit_card,ad-supported,1,south,1,1
3917,1,0.25,3.8,2,web,credit_card,premium,0,midwest,1,1
3918,36,0.52,5.4,1,smart_tv,credit_card,premium,1,northeast,1,0
3919,21,0.53,1.5,4,roku,paypal,student_discount,1,south,1,1
3920,43,0.136,1.6,3,web,apple_pay,ad-supported,1,northeast,1,1
3921,35,0.231,2.3,1,smart_tv,apple_pay,premium,0,midwest,1,1
3922,13,0.167,1.0,1,roku,paypal,ad-supported,1,west,1,1
3923,10,0.442,1.4,1,mobile,gift_card,premium,0,west,1,1
3924,44,0.261,3.4,2,roku,gift_card,premium,1,midwest,1,1
3925,47,0.279,7.4,2,roku,apple_pay,premium,1,south,1,1
3926,10,0.431,2.0,1,web,apple_pay,ad-supported,0,west,1,1
3927,46,0.618,9.6,2,smart_tv,gift_card,premium,1,south,1,0
3928,13,0.617,2.0,2,tablet,credit_card,ad-supported,0,west,1,1
3929,37,0.223,5.7,1,mobile,apple_pay,ad-supported,1,west,1,1
3930,38,0.541,1.7,3,smart_tv,credit_card,student_discount,0,south,1,1
3931,24,0.377,4.2,3,web,apple_pay,ad-supported,0,midwest,1,0
3932,2,0.389,8.8,2,smart_tv,paypal,premium,0,south,1,1
3933,22,0.639,5.0,3,tablet,apple_pay,premium,0,northeast,1,0
3934,17,0.111,2.9,3,mobile,paypal,premium,0,west,1,1
3935,36,0.235,2.7,2,roku,credit_card,premium,0,west,1,1
3936,14,0.528,4.3,3,mobile,gift_card,ad-supported,1,south,1,0
3937,10,0.222,5.3,2,tablet,credit_card,student_discount,0,midwest,1,1
3938,35,0.343,5.7,4,mobile,credit_card,ad-supported,0,west,1,0
3939,25,0.188,3.4,1,mobile,credit_card,premium,0,northeast,0,0
3940,3,0.215,4.2,3,web,paypal,ad-supported,1,northeast,1,1
3941,47,0.371,1.6,1,roku,apple_pay,student_discount,1,south,1,1
3942,38,0.421,4.6,1,tablet,gift_card,student_discount,1,west,1,0
3943,17,0.194,1.7,2,web,credit_card,student_discount,0,midwest,1,1
3944,12,0.419,3.7,3,mobile,credit_card,student_discount,0,midwest,1,0
3945,24,0.245,2.4,3,mobile,credit_card,student_discount,0,south,1,1
3946,29,0.401,8.2,4,smart_tv,paypal,ad-supported,1,west,1,0
3947,43,0.273,3.4,3,web,paypal,student_discount,1,midwest,1,1
3948,25,0.337,8.7,3,tablet,paypal,student_discount,0,south,1,0
3949,36,0.262,3.1,2,tablet,apple_pay,premium,1,west,1,1
3950,26,0.082,9.8,1,tablet,apple_pay,student_discount,1,midwest,1,1
3951,38,0.222,4.7,4,tablet,credit_card,ad-supported,1,northeast,1,1
3952,1,0.286,0.6,3,mobile,gift_card,premium,0,west,0,0
3953,20,0.252,2.5,3,mobile,paypal,ad-supported,0,south,1,1
3954,28,0.665,1.8,4,web,apple_pay,premium,0,midwest,1,1
3955,16,0.418,1.1,2,roku,apple_pay,student_discount,0,midwest,1,1
3956,47,0.339,1.8,3,tablet,gift_card,ad-supported,0,south,1,1
3957,17,0.283,2.1,3,mobile,paypal,premium,0,west,1,1
3958,40,0.063,0.7,4,web,apple_pay,ad-supported,0,west,1,1
3959,28,0.273,2.8,1,tablet,gift_card,premium,1,northeast,1,1
3960,12,0.405,4.6,3,roku,gift_card,student_discount,0,midwest,1,0
3961,27,0.178,13.2,3,tablet,paypal,ad-supported,1,south,1,1
3962,42,0.177,7.6,1,smart_tv,paypal,ad-supported,1,northeast,1,1
3963,47,0.117,2.8,3,tablet,paypal,ad-supported,1,midwest,1,1
3964,30,0.134,3.3,1,smart_tv,credit_card,student_discount,0,midwest,0,0
3965,41,0.802,4.9,2,roku,apple_pay,student_discount,0,midwest,1,0
3966,34,0.417,2.9,1,smart_tv,gift_card,premium,0,south,1,0
3967,37,0.345,3.4,1,roku,credit_card,ad-supported,1,south,1,0
3968,6,0.342,1.8,3,web,paypal,premium,0,south,0,0
3969,7,0.609,3.2,3,smart_tv,apple_pay,premium,0,northeast,1,0
3970,32,0.487,3.6,4,tablet,apple_pay,student_discount,1,midwest,1,0
3971,32,0.053,1.1,3,tablet,credit_card,ad-supported,0,midwest,1,1
3972,25,0.149,4.8,3,web,gift_card,student_discount,1,northeast,1,1
3973,33,0.36,5.0,1,mobile,credit_card,ad-supported,1,northeast,1,0
3974,7,0.309,5.1,2,roku,apple_pay,premium,1,south,1,0
3975,12,0.287,1.8,3,mobile,gift_card,student_discount,0,midwest,1,1
3976,16,0.107,8.8,1,mobile,credit_card,student_discount,0,west,1,1
3977,16,0.236,2.5,4,web,credit_card,ad-supported,0,west,1,1
3978,43,0.389,1.2,4,web,paypal,premium,0,northeast,0,0
3979,36,0.197,8.4,2,smart_tv,apple_pay,student_discount,0,northeast,1,1
3980,13,0.093,1.5,2,smart_tv,paypal,premium,1,northeast,0,0
3981,7,0.434,4.1,2,smart_tv,paypal,student_discount,1,west,1,0
3982,36,0.089,2.0,1,smart_tv,gift_card,student_discount,0,west,1,1
3983,47,0.426,0.8,3,smart_tv,gift_card,student_discount,1,south,1,1
3984,9,0.247,1.4,1,tablet,apple_pay,premium,0,south,1,1
3985,32,0.247,7.7,4,web,gift_card,premium,0,midwest,1,1
3986,11,0.387,3.4,4,roku,apple_pay,premium,1,south,0,0
3987,8,0.198,2.2,3,roku,gift_card,premium,0,midwest,1,1
3988,33,0.533,2.6,2,roku,paypal,premium,1,south,1,0
3989,23,0.152,1.3,4,roku,apple_pay,premium,1,south,1,1
3990,25,0.383,1.6,2,roku,paypal,premium,0,south,1,1
3991,8,0.181,5.7,1,tablet,gift_card,ad-supported,1,west,1,1
3992,45,0.32,3.8,2,web,paypal,premium,0,west,1,0
3993,22,0.307,3.2,1,smart_tv,gift_card,premium,0,northeast,1,0
3994,4,0.354,2.8,3,smart_tv,credit_card,ad-supported,0,south,1,1
3995,40,0.108,0.7,2,smart_tv,paypal,ad-supported,1,west,1,1
3996,3,0.472,3.0,3,web,apple_pay,premium,1,midwest,1,1
3997,29,0.419,5.7,2,web,paypal,premium,1,south,1,0
3998,41,0.339,2.0,4,tablet,paypal,premium,0,west,1,1
3999,29,0.178,3.0,3,tablet,apple_pay,ad-supported,0,northeast,1,1
4000,34,0.177,0.3,2,smart_tv,apple_pay,student_discount,0,northeast,1,1
4001,34,0.468,7.3,3,web,credit_card,student_discount,0,midwest,1,0
4002,28,0.125,8.8,2,smart_tv,gift_card,student_discount,0,midwest,1,1
4003,13,0.206,8.8,1,tablet,gift_card,student_discount,0,west,1,1
4004,15,0.582,0.8,3,smart_tv,apple_pay,student_discount,0,northeast,1,1
4005,23,0.216,6.1,4,tablet,paypal,premium,0,west,1,1
4006,44,0.348,6.3,3,mobile,gift_card,student_discount,0,south,1,0
4007,26,0.221,3.2,1,roku,apple_pay,premium,0,midwest,1,1
4008,4,0.571,2.4,1,mobile,apple_pay,ad-supported,1,midwest,0,0
4009,26,0.597,6.0,4,smart_tv,credit_card,ad-supported,1,south,1,0
4010,40,0.474,3.5,1,smart_tv,paypal,student_discount,1,south,1,0
4011,9,0.313,1.6,4,web,credit_card,ad-supported,1,south,0,0
4012,5,0.301,5.2,2,roku,credit_card,premium,0,northeast,1,1
4013,32,0.411,7.1,1,tablet,paypal,student_discount,0,northeast,1,0
4014,20,0.435,5.7,2,smart_tv,apple_pay,student_discount,0,south,1,0
4015,11,0.273,6.0,2,tablet,paypal,premium,0,midwest,1,1
4016,15,0.434,1.2,1,tablet,credit_card,premium,1,midwest,1,1
4017,32,0.322,2.1,4,tablet,credit_card,premium,1,northeast,1,1
4018,28,0.092,3.9,4,mobile,paypal,student_discount,0,northeast,1,1
4019,22,0.186,8.2,4,tablet,credit_card,ad-supported,0,midwest,0,0
4020,41,0.357,1.7,1,web,apple_pay,ad-supported,1,west,1,1
4021,17,0.348,7.9,2,mobile,apple_pay,ad-supported,0,northeast,1,0
4022,26,0.356,0.6,3,mobile,paypal,ad-supported,1,northeast,1,1
4023,44,0.591,7.3,3,smart_tv,paypal,student_discount,1,midwest,1,0
4024,7,0.085,6.8,1,roku,apple_pay,premium,0,south,1,1
4025,42,0.344,11.2,3,roku,gift_card,ad-supported,1,midwest,1,0
4026,26,0.494,6.3,2,smart_tv,gift_card,student_discount,0,northeast,1,0
4027,25,0.347,4.1,3,roku,gift_card,student_discount,0,south,1,0
4028,10,0.184,2.5,4,tablet,paypal,ad-supported,1,west,1,1
4029,45,0.137,2.2,2,web,apple_pay,premium,1,south,1,1
4030,19,0.109,3.1,1,tablet,apple_pay,premium,1,west,1,1
4031,11,0.203,2.3,1,roku,apple_pay,student_discount,0,midwest,1,1
4032,13,0.346,5.2,4,roku,apple_pay,premium,1,south,1,0
4033,8,0.259,6.2,3,web,paypal,student_discount,0,south,1,1
4034,40,0.696,1.6,1,mobile,apple_pay,premium,1,midwest,1,1
4035,4,0.1,6.4,1,mobile,apple_pay,ad-supported,1,west,1,1
4036,47,0.244,4.3,2,web,credit_card,premium,1,west,1,1
4037,31,0.135,2.6,2,mobile,credit_card,ad-supported,0,west,0,0
4038,28,0.075,7.2,2,roku,credit_card,ad-supported,1,south,1,1
4039,11,0.727,1.8,2,mobile,credit_card,student_discount,1,south,1,1
4040,43,0.502,1.1,1,roku,paypal,ad-supported,0,west,1,1
4041,1,0.297,1.7,2,smart_tv,gift_card,student_discount,0,west,1,1
4042,47,0.432,2.1,4,tablet,credit_card,ad-supported,0,midwest,1,1
4043,38,0.156,7.0,4,mobile,credit_card,ad-supported,0,west,1,1
4044,24,0.143,6.8,2,smart_tv,credit_card,ad-supported,1,midwest,1,1
4045,47,0.033,3.4,2,mobile,paypal,premium,0,west,1,1
4046,31,0.407,0.5,3,smart_tv,gift_card,premium,0,west,1,1
4047,41,0.517,1.9,2,web,apple_pay,ad-supported,0,west,1,1
4048,46,0.22,10.4,1,smart_tv,credit_card,student_discount,0,northeast,1,1
4049,26,0.085,5.9,4,roku,gift_card,ad-supported,0,northeast,1,1
4050,5,0.396,0.4,4,web,apple_pay,student_discount,0,midwest,1,1
4051,20,0.345,0.2,1,web,credit_card,ad-supported,1,west,1,1
4052,41,0.38,5.7,2,roku,paypal,ad-supported,0,northeast,1,0
4053,11,0.173,8.1,3,mobile,paypal,student_discount,1,west,1,1
4054,33,0.236,1.4,4,web,paypal,student_discount,0,midwest,1,1
4055,38,0.494,1.8,3,mobile,apple_pay,premium,1,west,1,1
4056,27,0.13,6.6,4,tablet,paypal,student_discount,0,west,1,1
4057,34,0.404,2.6,3,smart_tv,gift_card,ad-supported,1,northeast,1,0
4058,15,0.281,2.9,4,smart_tv,apple_pay,student_discount,0,west,1,1
4059,32,0.316,2.8,3,roku,paypal,premium,0,northeast,1,0
4060,21,0.43,3.6,2,roku,gift_card,ad-supported,0,south,1,0
4061,46,0.628,4.2,2,smart_tv,gift_card,ad-supported,0,northeast,1,0
4062,5,0.265,11.0,1,tablet,credit_card,ad-supported,0,south,1,1
4063,6,0.088,2.4,1,roku,credit_card,student_discount,0,northeast,1,1
4064,38,0.032,2.9,3,tablet,gift_card,ad-supported,0,south,1,1
4065,22,0.468,1.2,3,roku,credit_card,ad-supported,1,northeast,1,1
4066,18,0.195,3.6,4,web,credit_card,student_discount,0,west,0,0
4067,14,0.27,6.9,1,mobile,apple_pay,ad-supported,1,northeast,1,1
4068,10,0.057,1.8,1,smart_tv,paypal,student_discount,0,south,1,1
4069,46,0.139,1.6,4,mobile,apple_pay,student_discount,1,south,1,1
4070,13,0.205,6.5,3,smart_tv,apple_pay,premium,1,midwest,1,1
4071,31,0.457,4.2,1,roku,credit_card,ad-supported,0,west,1,0
4072,30,0.228,1.6,3,mobile,paypal,student_discount,1,west,1,1
4073,3,0.579,3.8,2,tablet,apple_pay,premium,1,midwest,1,1
4074,30,0.128,1.5,3,roku,apple_pay,student_discount,0,south,1,1
4075,6,0.091,2.5,2,web,apple_pay,ad-supported,0,northeast,1,1
4076,29,0.252,2.7,2,mobile,apple_pay,premium,1,midwest,1,1
4077,8,0.241,6.5,4,mobile,paypal,student_discount,0,midwest,1,1
4078,44,0.161,5.0,4,web,credit_card,premium,0,midwest,0,0
4079,45,0.317,6.7,2,smart_tv,gift_card,ad-supported,1,midwest,1,0
4080,43,0.225,2.5,4,roku,credit_card,student_discount,1,midwest,1,1
4081,44,0.193,4.6,1,web,gift_card,ad-supported,1,south,1,1
4082,33,0.464,0.7,1,tablet,apple_pay,student_discount,0,midwest,1,1
4083,17,0.428,1.5,3,roku,gift_card,premium,1,south,1,1
4084,11,0.383,1.1,2,web,paypal,ad-supported,0,south,1,1
4085,13,0.656,5.8,3,web,paypal,premium,0,northeast,1,0
4086,11,0.189,9.8,2,mobile,apple_pay,student_discount,1,midwest,1,1
4087,31,0.383,2.8,2,mobile,paypal,student_discount,0,midwest,1,0
4088,28,0.52,4.9,3,mobile,apple_pay,ad-supported,1,northeast,1,0
4089,44,0.358,4.8,3,roku,gift_card,ad-supported,0,west,1,0
4090,6,0.522,9.2,3,smart_tv,credit_card,student_discount,0,west,1,0
4091,41,0.198,2.5,3,roku,credit_card,premium,0,midwest,1,1
4092,16,0.325,3.5,1,mobile,gift_card,student_discount,0,west,1,0
4093,4,0.313,1.6,2,mobile,credit_card,premium,0,midwest,1,1
4094,35,0.104,1.2,4,roku,apple_pay,ad-supported,0,west,1,1
4095,26,0.281,5.4,2,web,gift_card,premium,1,south,1,1
4096,12,0.148,1.9,1,web,apple_pay,student_discount,0,west,1,1
4097,11,0.469,2.0,2,mobile,credit_card,premium,1,west,1,1
4098,37,0.15,4.6,1,mobile,apple_pay,ad-supported,0,south,1,1
4099,25,0.592,2.7,2,smart_tv,paypal,premium,0,northeast,1,0
4100,18,0.496,5.4,1,web,credit_card,student_discount,0,south,1,0
4101,19,0.072,5.5,4,smart_tv,paypal,student_discount,0,west,1,1
4102,23,0.141,3.8,4,mobile,paypal,premium,0,midwest,0,0
4103,38,0.199,3.5,4,mobile,gift_card,student_discount,1,midwest,1,1
4104,18,0.371,9.7,4,smart_tv,gift_card,ad-supported,0,west,0,0
4105,26,0.541,3.0,1,smart_tv,apple_pay,premium,0,northeast,1,0
4106,6,0.309,5.7,2,mobile,apple_pay,premium,1,midwest,1,0
4107,4,0.56,1.5,4,tablet,credit_card,premium,0,northeast,1,1
4108,44,0.22,3.4,4,mobile,apple_pay,student_discount,1,midwest,0,0
4109,29,0.284,5.7,2,web,apple_pay,premium,1,northeast,1,1
4110,34,0.234,1.6,2,mobile,gift_card,premium,0,midwest,1,1
4111,17,0.495,3.1,3,roku,gift_card,premium,1,midwest,1,0
4112,43,0.236,3.3,2,mobile,paypal,premium,0,midwest,1,1
4113,43,0.535,1.7,2,tablet,apple_pay,ad-supported,1,midwest,1,1
4114,16,0.342,2.0,2,web,gift_card,student_discount,0,west,1,1
4115,2,0.147,1.4,3,mobile,credit_card,ad-supported,0,midwest,1,1
4116,34,0.345,0.4,2,smart_tv,apple_pay,premium,1,northeast,0,0
4117,8,0.238,1.5,1,web,credit_card,student_discount,1,northeast,0,0
4118,13,0.413,3.8,4,web,paypal,premium,1,south,1,0
4119,42,0.477,2.0,1,tablet,paypal,ad-supported,0,northeast,1,1
4120,8,0.453,3.1,3,smart_tv,gift_card,premium,1,midwest,1,0
4121,30,0.34,3.5,3,roku,gift_card,ad-supported,1,northeast,1,0
4122,32,0.217,2.8,3,mobile,paypal,ad-supported,1,midwest,1,1
4123,36,0.287,5.6,3,roku,credit_card,student_discount,1,midwest,1,1
4124,47,0.126,11.9,3,smart_tv,paypal,premium,1,south,1,1
4125,30,0.621,1.5,4,web,paypal,premium,1,west,1,1
4126,1,0.223,6.4,2,tablet,gift_card,premium,0,northeast,1,1
4127,43,0.363,1.7,1,tablet,apple_pay,student_discount,0,northeast,0,0
4128,39,0.073,4.3,1,web,gift_card,ad-supported,0,midwest,1,1
4129,17,0.313,1.1,2,tablet,gift_card,student_discount,0,northeast,1,1
4130,20,0.072,4.1,3,roku,credit_card,student_discount,1,northeast,1,1
4131,24,0.587,2.4,2,web,paypal,ad-supported,1,west,1,1
4132,22,0.218,2.4,3,mobile,apple_pay,premium,1,northeast,1,1
4133,29,0.374,3.7,4,mobile,apple_pay,ad-supported,0,midwest,1,0
4134,22,0.364,1.4,1,smart_tv,gift_card,ad-supported,1,west,1,1
4135,44,0.103,1.3,1,web,gift_card,ad-supported,1,northeast,1,1
4136,9,0.2,2.5,4,roku,paypal,premium,0,midwest,1,1
4137,37,0.211,6.3,4,web,credit_card,ad-supported,1,midwest,1,1
4138,10,0.044,2.5,3,web,paypal,student_discount,1,northeast,1,1
4139,36,0.371,12.1,2,roku,apple_pay,ad-supported,1,west,0,0
4140,37,0.058,14.3,3,tablet,credit_card,ad-supported,0,south,1,1
4141,28,0.405,3.1,3,roku,gift_card,student_discount,0,midwest,0,0
4142,28,0.337,9.4,1,web,gift_card,premium,1,northeast,1,0
4143,42,0.474,1.5,3,web,apple_pay,student_discount,0,south,1,1
4144,43,0.034,3.4,2,web,paypal,premium,0,midwest,1,1
4145,21,0.579,3.9,3,web,credit_card,premium,0,west,1,0
4146,24,0.022,5.0,1,smart_tv,paypal,premium,0,south,1,1
4147,42,0.372,0.9,2,tablet,paypal,premium,0,northeast,0,0
4148,40,0.072,3.7,2,web,paypal,student_discount,1,south,1,1
4149,2,0.236,7.7,1,smart_tv,gift_card,premium,1,south,1,1
4150,8,0.072,0.4,1,web,apple_pay,student_discount,0,midwest,0,0
4151,27,0.191,1.6,3,tablet,credit_card,ad-supported,1,midwest,1,1
4152,22,0.353,7.8,1,tablet,credit_card,student_discount,1,northeast,1,0
4153,37,0.32,2.0,4,roku,apple_pay,ad-supported,1,west,1,1
4154,27,0.207,3.6,1,smart_tv,credit_card,student_discount,0,midwest,0,0
4155,29,0.489,4.4,4,tablet,credit_card,ad-supported,1,south,0,0
4156,3,0.078,1.6,1,mobile,paypal,student_discount,0,south,1,1
4157,44,0.067,1.2,4,web,paypal,student_discount,0,northeast,1,1
4158,13,0.074,2.8,4,tablet,apple_pay,student_discount,1,midwest,1,1
4159,45,0.232,6.8,1,smart_tv,credit_card,student_discount,0,west,1,1
4160,10,0.055,3.7,2,smart_tv,apple_pay,ad-supported,0,midwest,1,1
4161,36,0.277,1.2,2,smart_tv,apple_pay,premium,1,northeast,1,1
4162,9,0.229,5.7,4,roku,apple_pay,student_discount,0,west,1,1
4163,27,0.185,1.3,2,web,apple_pay,ad-supported,0,midwest,1,1
4164,34,0.079,4.3,1,mobile,paypal,student_discount,0,south,0,0
4165,1,0.434,2.9,4,smart_tv,gift_card,premium,1,northeast,1,1
4166,32,0.254,2.3,3,web,apple_pay,ad-supported,0,west,1,1
4167,25,0.235,2.7,4,smart_tv,credit_card,ad-supported,0,west,0,0
4168,29,0.17,3.0,3,smart_tv,gift_card,ad-supported,0,midwest,1,1
4169,7,0.287,3.2,3,mobile,paypal,student_discount,0,west,1,1
4170,3,0.563,3.9,4,web,gift_card,student_discount,0,south,1,1
4171,20,0.134,6.3,3,smart_tv,gift_card,premium,1,west,1,1
4172,20,0.14,10.3,2,roku,paypal,premium,0,northeast,1,1
4173,30,0.095,3.3,3,smart_tv,apple_pay,student_discount,1,south,1,1
4174,35,0.292,5.8,2,web,gift_card,student_discount,0,south,1,1
4175,35,0.395,3.5,4,tablet,paypal,ad-supported,0,midwest,1,0
4176,39,0.111,2.5,3,smart_tv,paypal,student_discount,1,south,1,1
4177,27,0.234,4.0,3,roku,gift_card,ad-supported,1,west,0,0
4178,26,0.211,0.9,2,roku,paypal,premium,0,west,1,1
4179,14,0.326,1.5,2,smart_tv,gift_card,student_discount,1,midwest,1,1
4180,17,0.338,1.1,4,web,gift_card,premium,1,west,1,1
4181,18,0.187,3.9,4,smart_tv,paypal,student_discount,0,west,1,1
4182,45,0.083,0.5,3,roku,paypal,student_discount,0,south,1,1
